var,type,nivel.error,date,rmsi,spread,bias,count,cr
u,231,800,2018-11-22T01:00:00Z,0.500862386368866,16.6471525036413,-1.78506583333333,240,33.2369787724113
u,231,750,2018-11-22T01:00:00Z,0.697268888855434,16.1827149137472,-2.03684555555556,180,23.2087149913015
u,231,700,2018-11-22T01:00:00Z,0.441353998487481,13.047593210568,-3.00365,60,29.5626487021348
u,231,650,2018-11-22T01:00:00Z,0.484472931524201,12.6915998881084,-1.12266633333333,60,26.1967161884141
u,233,300,2018-11-22T01:00:00Z,5.72181634682854,14.4569824099959,2.2201704090268,709,2.52664215935716
u,231,1000,2018-11-22T01:00:00Z,0.581848333775135,23.7822095888661,0.802798944444444,180,40.873554513017
u,231,950,2018-11-22T01:00:00Z,0.597562090920847,24.4338936878454,0.114648066666667,300,40.8892967928949
u,231,900,2018-11-22T01:00:00Z,0.67592460102305,24.1786076717244,2.19206277777778,180,35.7711609181389
v,233,250,2018-11-22T01:00:00Z,2.51296625,9.0170125,9.13666666666667,60,3.58819482752703
v,231,250,2018-11-22T01:00:00Z,3.05159041563605,20.7579610852781,-4.39310427777778,180,6.80234181458832
v,231,400,2018-11-22T01:00:00Z,3.94419128597634,38.9968394806807,5.72203333333333,60,9.88715725308122
v,231,850,2018-11-22T01:00:00Z,4.77364620600394,24.2850152097926,-1.49913484848485,660,5.08730939868329
v,231,800,2018-11-22T01:00:00Z,4.07786363434852,25.5069891051351,-1.74079704166667,240,6.25498824685688
v,231,750,2018-11-22T01:00:00Z,4.68427559500836,25.9410342975997,0.905343333333333,180,5.53789668678822
v,231,700,2018-11-22T01:00:00Z,1.65071714997821,21.4094740595857,1.76765666666667,60,12.9698016767248
v,231,650,2018-11-22T01:00:00Z,1.33998856308146,23.3071374536533,3.3968,60,17.3935346135014
v,233,300,2018-11-22T01:00:00Z,2.8695536823979,17.9383693737474,-1.16364217207334,709,6.25127506196623
v,231,1000,2018-11-22T01:00:00Z,2.28917765261612,25.774989307338,-3.51678333333333,180,11.2594971726558
v,231,950,2018-11-22T01:00:00Z,2.73534946242147,23.7346625337064,-8.9235,300,8.6770128862055
v,231,900,2018-11-22T01:00:00Z,1.85965259879655,22.6171929398283,-4.48332055555556,180,12.1620527159023
t,133,250,2018-11-22T02:00:00Z,0.707321378353863,1.26161885902645,0.25216255,600,1.78365718559589
t,133,200,2018-11-22T02:00:00Z,0.00784911936507937,1.30962153366013,1.75373333333333,60,166.84948626041
u,233,250,2018-11-22T02:00:00Z,38.2079282813626,22.9246838244818,0.380447643097643,594,0.599998085624134
u,233,200,2018-11-22T02:00:00Z,6.30618968764031,20.6796554553624,-2.5122955,60,3.27926314932978
v,233,250,2018-11-22T02:00:00Z,25.4662256841135,11.8974398148178,-0.36886664983165,594,0.467185045887647
v,233,200,2018-11-22T02:00:00Z,2.43749569249722,8.93141212244898,-2.42396833333333,60,3.66417555113655
t,133,300,2018-11-22T03:00:00Z,0,1.27155111271187,1.08585,60,Inf
t,133,250,2018-11-22T03:00:00Z,2.44493881874674,1.51970093636523,1.57396505771249,953,0.621570128754476
t,131,250,2018-11-22T03:00:00Z,0.747095152674656,6.90205775949246,-0.135398621212121,660,9.23852568817049
t,131,300,2018-11-22T03:00:00Z,0.112521048833554,66.053742858033,1.10408235416667,480,587.034546360679
t,131,400,2018-11-22T03:00:00Z,0.438785534326606,54.5691107942017,-0.551935,360,124.363969468473
t,131,450,2018-11-22T03:00:00Z,0.214076758030985,66.1389096996835,-0.132244944444444,180,308.949510951164
t,131,550,2018-11-22T03:00:00Z,0.142416040301323,123.770889472059,1.49506111111111,180,869.079699240235
t,131,500,2018-11-22T03:00:00Z,0.102055358871985,100.611228881346,0.815563222222222,180,985.849542771679
t,131,350,2018-11-22T03:00:00Z,0.335004363607499,48.0406562476863,0.367946458333333,480,143.403076098352
t,133,200,2018-11-22T03:00:00Z,0.348194787217523,1.36162681063851,2.08341761904762,420,3.91053186499279
t,131,600,2018-11-22T03:00:00Z,0.051848589580626,103.141824212472,0.5291685,180,1989.28890923993
t,131,650,2018-11-22T03:00:00Z,0.0491262421368988,89.2293557330635,-0.420800516666667,180,1816.32772733584
t,131,700,2018-11-22T03:00:00Z,0.0543943568410384,93.0052491938038,0.0246662166666667,120,1709.83268476915
t,131,750,2018-11-22T03:00:00Z,0.0394417990813142,92.6521245268292,0.286341583333333,120,2349.08464332003
t,131,950,2018-11-22T03:00:00Z,0.0313531568449418,110.626345392411,-0.0730619444444444,180,3528.39575100898
t,131,850,2018-11-22T03:00:00Z,0.0526712328645407,78.1063771397765,-0.265078916666667,120,1482.90390962842
t,131,1000,2018-11-22T03:00:00Z,0.0769174610707382,68.6731076204512,0.697864,120,892.815580031887
t,131,800,2018-11-22T03:00:00Z,0.111702770432531,53.1903824432856,1.83791666666667,60,476.177826542029
u,233,300,2018-11-22T03:00:00Z,5.66351720775468,72.0028425907501,6.8425,60,12.71344995512
u,233,250,2018-11-22T03:00:00Z,3.79074545538706,39.1223365582832,1.12528450733753,954,10.3204863050581
u,231,250,2018-11-22T03:00:00Z,7.41086282243408,46.6344054183706,-6.01677534848485,660,6.29270930197216
u,231,300,2018-11-22T03:00:00Z,4.60664742292502,37.3225750525774,-5.72757946428571,448,8.1018952887172
u,231,400,2018-11-22T03:00:00Z,5.36244825196884,32.6638029310975,-2.89243369666667,300,6.09121084182116
u,231,450,2018-11-22T03:00:00Z,5.09409862413141,27.0061820724957,0.131818611111111,180,5.30146431491607
u,231,550,2018-11-22T03:00:00Z,6.59330821530369,23.6999076401236,-0.823871666666667,180,3.59453962505709
u,231,500,2018-11-22T03:00:00Z,6.23275895004771,22.5440380716465,-0.564157777777778,180,3.61702389781558
u,231,350,2018-11-22T03:00:00Z,5.85172473745301,32.7954042050561,-5.96037761557178,411,5.60439967299803
u,233,200,2018-11-22T03:00:00Z,3.65227820993453,21.0571017058264,0.23163471291866,418,5.76547034356505
u,231,600,2018-11-22T03:00:00Z,0.16927027769568,19.9489371917437,-3.21669888888889,180,117.852569649638
u,231,650,2018-11-22T03:00:00Z,0.144944041306246,20.0044571277103,-1.64350888888889,180,138.01503633698
u,231,700,2018-11-22T03:00:00Z,0.15487781979267,20.2245468403855,-0.10775,120,130.58388132955
u,231,750,2018-11-22T03:00:00Z,0.134582849520341,20.2460666868201,0.185066666666667,120,150.435711229016
u,231,950,2018-11-22T03:00:00Z,0.135473378415905,19.8018857852284,1.9654905,180,146.168096025747
u,231,850,2018-11-22T03:00:00Z,0.256240349114892,20.2321440602652,3.92891666666667,120,78.9576822313555
u,231,1000,2018-11-22T03:00:00Z,0.210414650770215,21.0360959749874,0.119443916666667,120,99.9744832310182
u,231,800,2018-11-22T03:00:00Z,0.171331987657945,21.1996816265432,-1.125105,60,123.734522177301
v,233,300,2018-11-22T03:00:00Z,0.713404890006284,30.0074321513914,4.9625,60,42.0622742733471
v,233,250,2018-11-22T03:00:00Z,4.7106473006153,15.8667907880087,1.78722004192872,954,3.36828248337256
v,231,250,2018-11-22T03:00:00Z,5.93036498045419,33.7257132602491,-2.82662618181818,660,5.6869540696745
v,231,300,2018-11-22T03:00:00Z,2.96993082030241,27.387359005572,1.15808732142857,448,9.22154779443088
v,231,400,2018-11-22T03:00:00Z,1.70122508346974,26.845786289599,-2.960157,300,15.7802671442191
v,231,450,2018-11-22T03:00:00Z,1.52581816363956,25.5861204386354,-1.77748055555556,180,16.7687874272019
v,231,550,2018-11-22T03:00:00Z,2.12773544350364,24.1357006569528,0.0947529444444444,180,11.3433748216412
v,231,500,2018-11-22T03:00:00Z,1.33286951111295,24.4602275282683,0.411133055555556,180,18.3515545402821
v,231,350,2018-11-22T03:00:00Z,2.19087061119349,24.7612719744228,1.03479406326034,411,11.3020238839819
v,233,200,2018-11-22T03:00:00Z,4.10214652737378,13.8979264519464,-0.52448490430622,418,3.38796441307131
v,231,600,2018-11-22T03:00:00Z,0.240777579148989,22.7015540845745,-2.19333444444444,180,94.2843356296359
v,231,650,2018-11-22T03:00:00Z,0.273128863440263,21.6479759970046,-0.0488555555555556,180,79.2592028697815
v,231,700,2018-11-22T03:00:00Z,0.356616361942482,21.6659219958725,0.715152,120,60.7541445318401
v,231,750,2018-11-22T03:00:00Z,0.292565038800205,22.6613784987051,0.9685775,120,77.4575752169103
v,231,950,2018-11-22T03:00:00Z,0.294532065741381,22.1181262281468,-2.80651333333333,180,75.0958174026728
v,231,850,2018-11-22T03:00:00Z,0.334183530112152,21.3078938217728,-2.97409333333333,120,63.7610531393388
v,231,1000,2018-11-22T03:00:00Z,0.560159147057826,20.8233003776621,-6.01708333333333,120,37.1739004656698
v,231,800,2018-11-22T03:00:00Z,0.640844823731352,21.7969160939488,3.85683333333333,60,34.0127832616875
t,133,300,2018-11-22T04:00:00Z,0,1.24867409880226,0.0102866666666667,60,Inf
t,133,250,2018-11-22T04:00:00Z,0,1.17614217966102,-1.6233,60,Inf
t,133,200,2018-11-22T04:00:00Z,1.13453974710574,338.224132764926,1.05357838333333,420,298.115719284186
t,133,450,2018-11-22T04:00:00Z,0,1.3393992177112,0.406635766666667,60,Inf
t,131,250,2018-11-22T04:00:00Z,0.23083497391077,1.30957258378677,0.986040333333333,180,5.67319830959838
t,131,950,2018-11-22T04:00:00Z,0.0567721543798893,737.951178191017,0.098985,60,12998.4705750822
t,131,900,2018-11-22T04:00:00Z,0.186628505791088,348.652414386877,1.63992,120,1868.16270595425
t,131,850,2018-11-22T04:00:00Z,0.138515016929741,95.2962207956246,1.33715722222222,180,687.984760843382
t,131,800,2018-11-22T04:00:00Z,0.190268381670038,23.1539577313533,-0.110929388888889,180,121.691042558541
t,131,750,2018-11-22T04:00:00Z,0.140261667871144,34.3045324079567,0.225266666666667,120,244.575249450702
t,131,700,2018-11-22T04:00:00Z,0.339824678695951,66.3021375057567,1.85244166666667,120,195.106893825915
t,131,650,2018-11-22T04:00:00Z,0.239381908680468,107.88515807064,0.975896666666667,60,450.682170032522
t,131,400,2018-11-22T04:00:00Z,1.01644906464029,97.5280173790451,-1.47785,60,95.9497340022234
u,233,300,2018-11-22T04:00:00Z,0.824354891925201,9.15570983942885,2.7806,60,11.1065148385868
u,233,250,2018-11-22T04:00:00Z,1.22759221980842,9.08316712095646,-0.60175,60,7.39917292924354
u,233,200,2018-11-22T04:00:00Z,5.43506528361273,36.1979125667467,0.677267788461538,416,6.66006950751577
u,233,450,2018-11-22T04:00:00Z,0.991009306234072,12.0613115410612,-2.55036666666667,60,12.1707348913759
u,231,250,2018-11-22T04:00:00Z,11.6914627713921,39.719446968143,-1.28037584269663,178,3.39730346362927
u,231,950,2018-11-22T04:00:00Z,0.658112182497225,72.3060039454329,-1.21698266666667,60,109.868812443292
u,231,900,2018-11-22T04:00:00Z,0.659093405106617,65.6872621570849,3.6303825,120,99.6630548085353
