var,type,date,mean.y,sd.y
u,287,2018-11-23T11:00:00Z,0.175087027741245,0.855987624763544
u,281,2018-11-23T11:00:00Z,-0.0578485884749659,0.796953381403086
v,287,2018-11-23T11:00:00Z,-0.276036366798902,1.04937362765981
v,281,2018-11-23T11:00:00Z,-0.409659125299592,0.941578524580717
t,181,2018-11-23T12:00:00Z,-0.0638113686252469,1.76511297357286
t,187,2018-11-23T12:00:00Z,-0.925162465281301,1.37320324482957
u,281,2018-11-23T12:00:00Z,-0.0583652313920963,0.803160784847472
u,287,2018-11-23T12:00:00Z,0.354655218261505,0.859028578837967
v,281,2018-11-23T12:00:00Z,-0.337058802261675,0.86952642898395
v,287,2018-11-23T12:00:00Z,-0.254476489177774,0.859543568827314
t,187,2018-11-23T13:00:00Z,-0.583301224917698,1.49255432955706
t,181,2018-11-23T13:00:00Z,-0.0922554580209452,1.82973879172162
u,287,2018-11-23T13:00:00Z,0.57915879834314,0.981102911271153
u,281,2018-11-23T13:00:00Z,0.0868380684459743,0.762378354600284
v,287,2018-11-23T13:00:00Z,-0.310484508248859,0.951525598568642
v,281,2018-11-23T13:00:00Z,-0.435442176626152,0.865642064928153
t,187,2018-11-23T14:00:00Z,-0.345400329294341,1.59721929262153
t,181,2018-11-23T14:00:00Z,-0.0292285124598909,1.74173271886246
u,287,2018-11-23T14:00:00Z,0.525799074448954,0.930064051111999
u,281,2018-11-23T14:00:00Z,0.13556181040267,0.733382662909412
v,287,2018-11-23T14:00:00Z,-0.172432140849487,0.941937956739615
v,281,2018-11-23T14:00:00Z,-0.454394705140267,0.901255286169278
t,181,2018-11-23T15:00:00Z,-0.00635193379098911,1.82271758444675
t,187,2018-11-23T15:00:00Z,-0.158462393575516,1.65715339052616
u,281,2018-11-23T15:00:00Z,0.150485839590088,0.796636008750145
u,287,2018-11-23T15:00:00Z,0.526625580525032,0.950376862672313
v,281,2018-11-23T15:00:00Z,-0.343474264018677,0.896996268091276
v,287,2018-11-23T15:00:00Z,-0.151677936644212,0.978469173362218
t,187,2018-11-23T16:00:00Z,-0.0729618061126151,1.71660200067195
t,181,2018-11-23T16:00:00Z,-0.17997569972272,1.91202099392868
u,287,2018-11-23T16:00:00Z,0.46836587601531,0.917264049018899
u,281,2018-11-23T16:00:00Z,0.252790729046961,0.7781436914215
v,287,2018-11-23T16:00:00Z,-0.130335463120255,0.946524448824949
v,281,2018-11-23T16:00:00Z,-0.342068968775655,0.864828332051818
t,187,2018-11-23T17:00:00Z,0.00541413961649359,1.77172728846234
t,181,2018-11-23T17:00:00Z,-0.10513569546503,1.92392627456173
u,287,2018-11-23T17:00:00Z,0.504338466638688,0.989661827256488
u,281,2018-11-23T17:00:00Z,0.240447186058647,0.849153443602043
v,287,2018-11-23T17:00:00Z,-0.220879743800003,0.978377167414573
v,281,2018-11-23T17:00:00Z,-0.448887472242122,0.930735123591676
