exp,init_date,date,fss,w,q
E6,2018-11-22T00:00:00Z,2018-11-22T06:00:00Z,0.461739100902044,40,25
E6,2018-11-22T00:00:00Z,2018-11-22T07:00:00Z,0.423822305432972,4,1
E6,2018-11-22T00:00:00Z,2018-11-22T07:00:00Z,0.958128677028865,40,1
E6,2018-11-22T00:00:00Z,2018-11-22T07:00:00Z,0,4,25
E6,2018-11-22T00:00:00Z,2018-11-22T07:00:00Z,0.467356534657095,40,25
E6,2018-11-22T00:00:00Z,2018-11-22T08:00:00Z,0.399798130178386,4,1
E6,2018-11-22T00:00:00Z,2018-11-22T08:00:00Z,0.957856429828879,40,1
E6,2018-11-22T00:00:00Z,2018-11-22T08:00:00Z,0.0109128518403958,4,25
E6,2018-11-22T00:00:00Z,2018-11-22T08:00:00Z,0.586001009877144,40,25
E6,2018-11-22T00:00:00Z,2018-11-22T09:00:00Z,0.430720105534161,4,1
E6,2018-11-22T00:00:00Z,2018-11-22T09:00:00Z,0.948239788575487,40,1
E6,2018-11-22T00:00:00Z,2018-11-22T09:00:00Z,0.125863271541265,4,25
E6,2018-11-22T00:00:00Z,2018-11-22T09:00:00Z,0.363187546735748,40,25
E6,2018-11-22T00:00:00Z,2018-11-22T10:00:00Z,0.421723621544604,4,1
E6,2018-11-22T00:00:00Z,2018-11-22T10:00:00Z,0.928825631718704,40,1
E6,2018-11-22T00:00:00Z,2018-11-22T10:00:00Z,0.101869024094648,4,25
E6,2018-11-22T00:00:00Z,2018-11-22T10:00:00Z,0.359958562212138,40,25
E6,2018-11-22T00:00:00Z,2018-11-22T11:00:00Z,0.461550976632027,4,1
E6,2018-11-22T00:00:00Z,2018-11-22T11:00:00Z,0.92048212975218,40,1
E6,2018-11-22T00:00:00Z,2018-11-22T11:00:00Z,0.0567782000272451,4,25
E6,2018-11-22T00:00:00Z,2018-11-22T11:00:00Z,0.33227985966145,40,25
E6,2018-11-22T00:00:00Z,2018-11-22T12:00:00Z,0.478968816772081,4,1
E6,2018-11-22T00:00:00Z,2018-11-22T12:00:00Z,0.895225560914883,40,1
E6,2018-11-22T00:00:00Z,2018-11-22T12:00:00Z,0.0112647850303523,4,25
E6,2018-11-22T00:00:00Z,2018-11-22T12:00:00Z,0.748125226925555,40,25
E6,2018-11-22T00:00:00Z,2018-11-22T13:00:00Z,0.44958950097639,4,1
E6,2018-11-22T00:00:00Z,2018-11-22T13:00:00Z,0.887334656250976,40,1
E6,2018-11-22T00:00:00Z,2018-11-22T13:00:00Z,0.0340430825368523,4,25
E6,2018-11-22T00:00:00Z,2018-11-22T13:00:00Z,0.294771453772319,40,25
E6,2018-11-22T00:00:00Z,2018-11-22T14:00:00Z,0.523207761658554,4,1
E6,2018-11-22T00:00:00Z,2018-11-22T14:00:00Z,0.910518723282929,40,1
E6,2018-11-22T00:00:00Z,2018-11-22T14:00:00Z,0.00581777792956595,4,25
E6,2018-11-22T00:00:00Z,2018-11-22T14:00:00Z,0.0560577357924093,40,25
E6,2018-11-22T00:00:00Z,2018-11-22T15:00:00Z,0.522829980442892,4,1
E6,2018-11-22T00:00:00Z,2018-11-22T15:00:00Z,0.841040108689924,40,1
E6,2018-11-22T00:00:00Z,2018-11-22T15:00:00Z,0.0961527285407102,4,25
E6,2018-11-22T00:00:00Z,2018-11-22T15:00:00Z,0.588133529660346,40,25
E6,2018-11-22T00:00:00Z,2018-11-22T16:00:00Z,0.48004658782256,4,1
E6,2018-11-22T00:00:00Z,2018-11-22T16:00:00Z,0.799723477088706,40,1
E6,2018-11-22T00:00:00Z,2018-11-22T16:00:00Z,0.00341915764388945,4,25
E6,2018-11-22T00:00:00Z,2018-11-22T16:00:00Z,0.34894267323866,40,25
E6,2018-11-22T00:00:00Z,2018-11-22T17:00:00Z,0.525898550930183,4,1
E6,2018-11-22T00:00:00Z,2018-11-22T17:00:00Z,0.84214846018187,40,1
E6,2018-11-22T00:00:00Z,2018-11-22T17:00:00Z,0,4,25
E6,2018-11-22T00:00:00Z,2018-11-22T17:00:00Z,0.211539930066172,40,25
E6,2018-11-22T00:00:00Z,2018-11-22T18:00:00Z,0.586802165851443,4,1
E6,2018-11-22T00:00:00Z,2018-11-22T18:00:00Z,0.937322788879665,40,1
E6,2018-11-22T00:00:00Z,2018-11-22T18:00:00Z,0.36078364127406,4,25
E6,2018-11-22T00:00:00Z,2018-11-22T18:00:00Z,0.694616984041411,40,25
E6,2018-11-22T00:00:00Z,2018-11-22T19:00:00Z,0.650698074735645,4,1
E6,2018-11-22T00:00:00Z,2018-11-22T19:00:00Z,0.936284342818805,40,1
E6,2018-11-22T00:00:00Z,2018-11-22T19:00:00Z,0.283488670159153,4,25
E6,2018-11-22T00:00:00Z,2018-11-22T19:00:00Z,0.591305252085352,40,25
E6,2018-11-22T00:00:00Z,2018-11-22T20:00:00Z,0.654099256762845,4,1
E6,2018-11-22T00:00:00Z,2018-11-22T20:00:00Z,0.911526290407101,40,1
E6,2018-11-22T00:00:00Z,2018-11-22T20:00:00Z,0.0325056930874896,4,25
E6,2018-11-22T00:00:00Z,2018-11-22T20:00:00Z,0.482389499539589,40,25
E6,2018-11-22T00:00:00Z,2018-11-22T21:00:00Z,0.621434345680382,4,1
E6,2018-11-22T00:00:00Z,2018-11-22T21:00:00Z,0.898251622228039,40,1
E6,2018-11-22T00:00:00Z,2018-11-22T21:00:00Z,0.0199951936192047,4,25
E6,2018-11-22T00:00:00Z,2018-11-22T21:00:00Z,0.359606301221874,40,25
E6,2018-11-22T00:00:00Z,2018-11-22T22:00:00Z,0.589682654628023,4,1
E6,2018-11-22T00:00:00Z,2018-11-22T22:00:00Z,0.862531966997644,40,1
E6,2018-11-22T00:00:00Z,2018-11-22T22:00:00Z,0.0892959611564775,4,25
E6,2018-11-22T00:00:00Z,2018-11-22T22:00:00Z,0.438784359589931,40,25
E6,2018-11-22T00:00:00Z,2018-11-22T23:00:00Z,0.605371546901471,4,1
E6,2018-11-22T00:00:00Z,2018-11-22T23:00:00Z,0.847519649523082,40,1
E6,2018-11-22T00:00:00Z,2018-11-22T23:00:00Z,0.376962229589944,4,25
E6,2018-11-22T00:00:00Z,2018-11-22T23:00:00Z,0.841610249426091,40,25
E6,2018-11-22T00:00:00Z,2018-11-23T00:00:00Z,0.623835219519298,4,1
E6,2018-11-22T00:00:00Z,2018-11-23T00:00:00Z,0.877112853732714,40,1
E6,2018-11-22T00:00:00Z,2018-11-23T00:00:00Z,0.380741275769378,4,25
E6,2018-11-22T00:00:00Z,2018-11-23T00:00:00Z,0.916023233910273,40,25
E6,2018-11-22T00:00:00Z,2018-11-23T01:00:00Z,0.636691378142377,4,1
E6,2018-11-22T00:00:00Z,2018-11-23T01:00:00Z,0.876425189471231,40,1
E6,2018-11-22T00:00:00Z,2018-11-23T01:00:00Z,0.194959669087398,4,25
E6,2018-11-22T00:00:00Z,2018-11-23T01:00:00Z,0.947488064219617,40,25
E6,2018-11-22T00:00:00Z,2018-11-23T02:00:00Z,0.660089582092736,4,1
E6,2018-11-22T00:00:00Z,2018-11-23T02:00:00Z,0.895834793572114,40,1
E6,2018-11-22T00:00:00Z,2018-11-23T02:00:00Z,0.174318938178696,4,25
E6,2018-11-22T00:00:00Z,2018-11-23T02:00:00Z,0.843041156773461,40,25
E6,2018-11-22T00:00:00Z,2018-11-23T03:00:00Z,0.695480972709211,4,1
E6,2018-11-22T00:00:00Z,2018-11-23T03:00:00Z,0.922618650850085,40,1
E6,2018-11-22T00:00:00Z,2018-11-23T03:00:00Z,0.0799174592537826,4,25
E6,2018-11-22T00:00:00Z,2018-11-23T03:00:00Z,0.893177906783314,40,25
E6,2018-11-22T00:00:00Z,2018-11-23T04:00:00Z,0.713823386826679,4,1
E6,2018-11-22T00:00:00Z,2018-11-23T04:00:00Z,0.938734410755886,40,1
E6,2018-11-22T00:00:00Z,2018-11-23T04:00:00Z,0.0887795908357685,4,25
E6,2018-11-22T00:00:00Z,2018-11-23T04:00:00Z,0.938252058604703,40,25
E6,2018-11-22T00:00:00Z,2018-11-23T05:00:00Z,0.709145445451392,4,1
E6,2018-11-22T00:00:00Z,2018-11-23T05:00:00Z,0.951210667392884,40,1
E6,2018-11-22T00:00:00Z,2018-11-23T05:00:00Z,0.0765935949890135,4,25
E6,2018-11-22T00:00:00Z,2018-11-23T05:00:00Z,0.93104436696614,40,25
E6,2018-11-22T00:00:00Z,2018-11-23T06:00:00Z,0.687948276913309,4,1
E6,2018-11-22T00:00:00Z,2018-11-23T06:00:00Z,0.974195517868951,40,1
E6,2018-11-22T00:00:00Z,2018-11-23T06:00:00Z,0.0980153829394541,4,25
E6,2018-11-22T00:00:00Z,2018-11-23T06:00:00Z,0.96090871525816,40,25
E6,2018-11-22T00:00:00Z,2018-11-23T07:00:00Z,0.675847608599546,4,1
E6,2018-11-22T00:00:00Z,2018-11-23T07:00:00Z,0.971506402318908,40,1
E6,2018-11-22T00:00:00Z,2018-11-23T07:00:00Z,0.0784971138366487,4,25
E6,2018-11-22T00:00:00Z,2018-11-23T07:00:00Z,0.959908129185583,40,25
E6,2018-11-22T00:00:00Z,2018-11-23T08:00:00Z,0.650804402753296,4,1
E6,2018-11-22T00:00:00Z,2018-11-23T08:00:00Z,0.970475921795837,40,1
E6,2018-11-22T00:00:00Z,2018-11-23T08:00:00Z,0.0913713771085434,4,25
E6,2018-11-22T00:00:00Z,2018-11-23T08:00:00Z,0.969892882575585,40,25
E6,2018-11-22T00:00:00Z,2018-11-23T09:00:00Z,0.606010500386374,4,1
E6,2018-11-22T00:00:00Z,2018-11-23T09:00:00Z,0.983721794362977,40,1
E6,2018-11-22T00:00:00Z,2018-11-23T09:00:00Z,0.113001267404318,4,25
E6,2018-11-22T00:00:00Z,2018-11-23T09:00:00Z,0.965259082815457,40,25
E6,2018-11-22T00:00:00Z,2018-11-23T10:00:00Z,0.628010981586737,4,1
E6,2018-11-22T00:00:00Z,2018-11-23T10:00:00Z,0.981287557020842,40,1
E6,2018-11-22T00:00:00Z,2018-11-23T10:00:00Z,0.167871823752067,4,25
E6,2018-11-22T00:00:00Z,2018-11-23T10:00:00Z,0.968848495175675,40,25
E6,2018-11-22T00:00:00Z,2018-11-23T11:00:00Z,0.675314061289087,4,1
E6,2018-11-22T00:00:00Z,2018-11-23T11:00:00Z,0.982998602926629,40,1
E6,2018-11-22T00:00:00Z,2018-11-23T11:00:00Z,0.269370322789565,4,25
E6,2018-11-22T00:00:00Z,2018-11-23T11:00:00Z,0.973598791174315,40,25
E6,2018-11-22T00:00:00Z,2018-11-23T12:00:00Z,0.747910866405891,4,1
E6,2018-11-22T00:00:00Z,2018-11-23T12:00:00Z,0.986865371916364,40,1
E6,2018-11-22T00:00:00Z,2018-11-23T12:00:00Z,0.290232325105491,4,25
E6,2018-11-22T00:00:00Z,2018-11-23T12:00:00Z,0.929789271544736,40,25
E4,2018-11-22T06:00:00Z,2018-11-22T07:00:00Z,0.209274586848635,4,1
E4,2018-11-22T06:00:00Z,2018-11-22T07:00:00Z,0.614259687055967,40,1
E4,2018-11-22T06:00:00Z,2018-11-22T07:00:00Z,0,4,25
E4,2018-11-22T06:00:00Z,2018-11-22T07:00:00Z,0.467356534657095,40,25
E4,2018-11-22T06:00:00Z,2018-11-22T08:00:00Z,0.284025781967001,4,1
E4,2018-11-22T06:00:00Z,2018-11-22T08:00:00Z,0.830425333076129,40,1
E4,2018-11-22T06:00:00Z,2018-11-22T08:00:00Z,0.0109128518403958,4,25
E4,2018-11-22T06:00:00Z,2018-11-22T08:00:00Z,0.586001009877144,40,25
E4,2018-11-22T06:00:00Z,2018-11-22T09:00:00Z,0.348424294229342,4,1
E4,2018-11-22T06:00:00Z,2018-11-22T09:00:00Z,0.857674123275304,40,1
E4,2018-11-22T06:00:00Z,2018-11-22T09:00:00Z,0.126493920650044,4,25
E4,2018-11-22T06:00:00Z,2018-11-22T09:00:00Z,0.302122219563766,40,25
E4,2018-11-22T06:00:00Z,2018-11-22T10:00:00Z,0.43547753053527,4,1
E4,2018-11-22T06:00:00Z,2018-11-22T10:00:00Z,0.895490971883782,40,1
E4,2018-11-22T06:00:00Z,2018-11-22T10:00:00Z,0.0483213743256691,4,25
E4,2018-11-22T06:00:00Z,2018-11-22T10:00:00Z,0.20879729973932,40,25
E4,2018-11-22T06:00:00Z,2018-11-22T11:00:00Z,0.483782880115213,4,1
E4,2018-11-22T06:00:00Z,2018-11-22T11:00:00Z,0.900491986171635,40,1
E4,2018-11-22T06:00:00Z,2018-11-22T11:00:00Z,0.00705524581855066,4,25
E4,2018-11-22T06:00:00Z,2018-11-22T11:00:00Z,0.0976418221194081,40,25
E4,2018-11-22T06:00:00Z,2018-11-22T12:00:00Z,0.555288662072176,4,1
E4,2018-11-22T06:00:00Z,2018-11-22T12:00:00Z,0.90343625258242,40,1
E4,2018-11-22T06:00:00Z,2018-11-22T12:00:00Z,0,4,25
E4,2018-11-22T06:00:00Z,2018-11-22T12:00:00Z,0.0185093890249359,40,25
E4,2018-11-22T06:00:00Z,2018-11-22T13:00:00Z,0.584118717875168,4,1
E4,2018-11-22T06:00:00Z,2018-11-22T13:00:00Z,0.881729779277263,40,1
E4,2018-11-22T06:00:00Z,2018-11-22T13:00:00Z,0,4,25
E4,2018-11-22T06:00:00Z,2018-11-22T13:00:00Z,0.0194141916765488,40,25
E4,2018-11-22T06:00:00Z,2018-11-22T14:00:00Z,0.56300690436104,4,1
E4,2018-11-22T06:00:00Z,2018-11-22T14:00:00Z,0.868687933206706,40,1
E4,2018-11-22T06:00:00Z,2018-11-22T14:00:00Z,0,4,25
E4,2018-11-22T06:00:00Z,2018-11-22T14:00:00Z,0.00387586063146017,40,25
E4,2018-11-22T06:00:00Z,2018-11-22T15:00:00Z,0.589149718336308,4,1
E4,2018-11-22T06:00:00Z,2018-11-22T15:00:00Z,0.838504278693126,40,1
E4,2018-11-22T06:00:00Z,2018-11-22T15:00:00Z,0,4,25
E4,2018-11-22T06:00:00Z,2018-11-22T15:00:00Z,0.000365093119393478,40,25
E4,2018-11-22T06:00:00Z,2018-11-22T16:00:00Z,0.537476431544755,4,1
E4,2018-11-22T06:00:00Z,2018-11-22T16:00:00Z,0.815172709092722,40,1
E4,2018-11-22T06:00:00Z,2018-11-22T16:00:00Z,0,4,25
E4,2018-11-22T06:00:00Z,2018-11-22T16:00:00Z,0,40,25
E4,2018-11-22T06:00:00Z,2018-11-22T17:00:00Z,0.576928861677133,4,1
E4,2018-11-22T06:00:00Z,2018-11-22T17:00:00Z,0.87784942923013,40,1
E4,2018-11-22T06:00:00Z,2018-11-22T17:00:00Z,0,4,25
E4,2018-11-22T06:00:00Z,2018-11-22T17:00:00Z,0.387438668944786,40,25
E4,2018-11-22T06:00:00Z,2018-11-22T18:00:00Z,0.640922588812679,4,1
E4,2018-11-22T06:00:00Z,2018-11-22T18:00:00Z,0.949174562342699,40,1
E4,2018-11-22T06:00:00Z,2018-11-22T18:00:00Z,0.122942178249939,4,25
E4,2018-11-22T06:00:00Z,2018-11-22T18:00:00Z,0.19995010742233,40,25
E4,2018-11-22T06:00:00Z,2018-11-22T19:00:00Z,0.703828129012416,4,1
E4,2018-11-22T06:00:00Z,2018-11-22T19:00:00Z,0.950556233779339,40,1
E4,2018-11-22T06:00:00Z,2018-11-22T19:00:00Z,0.0572387380555134,4,25
E4,2018-11-22T06:00:00Z,2018-11-22T19:00:00Z,0.132939857566946,40,25
E4,2018-11-22T06:00:00Z,2018-11-22T20:00:00Z,0.676231634760683,4,1
E4,2018-11-22T06:00:00Z,2018-11-22T20:00:00Z,0.920948777619852,40,1
E4,2018-11-22T06:00:00Z,2018-11-22T20:00:00Z,0.0200119816960475,4,25
E4,2018-11-22T06:00:00Z,2018-11-22T20:00:00Z,0.144081754654032,40,25
E4,2018-11-22T06:00:00Z,2018-11-22T21:00:00Z,0.619043675502709,4,1
E4,2018-11-22T06:00:00Z,2018-11-22T21:00:00Z,0.879094127042375,40,1
E4,2018-11-22T06:00:00Z,2018-11-22T21:00:00Z,0.0229452678734098,4,25
E4,2018-11-22T06:00:00Z,2018-11-22T21:00:00Z,0.178628378682912,40,25
E4,2018-11-22T06:00:00Z,2018-11-22T22:00:00Z,0.559593912953083,4,1
E4,2018-11-22T06:00:00Z,2018-11-22T22:00:00Z,0.832202923996395,40,1
E4,2018-11-22T06:00:00Z,2018-11-22T22:00:00Z,0.0319276496889036,4,25
E4,2018-11-22T06:00:00Z,2018-11-22T22:00:00Z,0.351097396261714,40,25
E4,2018-11-22T06:00:00Z,2018-11-22T23:00:00Z,0.554080603395093,4,1
E4,2018-11-22T06:00:00Z,2018-11-22T23:00:00Z,0.827558619803076,40,1
E4,2018-11-22T06:00:00Z,2018-11-22T23:00:00Z,0.0197283929089011,4,25
E4,2018-11-22T06:00:00Z,2018-11-22T23:00:00Z,0.676674189551747,40,25
E4,2018-11-22T06:00:00Z,2018-11-23T00:00:00Z,0.597331227660284,4,1
E4,2018-11-22T06:00:00Z,2018-11-23T00:00:00Z,0.882547373995159,40,1
E4,2018-11-22T06:00:00Z,2018-11-23T00:00:00Z,0.0405660877400661,4,25
E4,2018-11-22T06:00:00Z,2018-11-23T00:00:00Z,0.875176261414442,40,25
E4,2018-11-22T06:00:00Z,2018-11-23T01:00:00Z,0.597601622105246,4,1
E4,2018-11-22T06:00:00Z,2018-11-23T01:00:00Z,0.877033574711484,40,1
E4,2018-11-22T06:00:00Z,2018-11-23T01:00:00Z,0.0178514259370719,4,25
E4,2018-11-22T06:00:00Z,2018-11-23T01:00:00Z,0.900818138654781,40,25
E4,2018-11-22T06:00:00Z,2018-11-23T02:00:00Z,0.550125641823388,4,1
E4,2018-11-22T06:00:00Z,2018-11-23T02:00:00Z,0.888418068690218,40,1
E4,2018-11-22T06:00:00Z,2018-11-23T02:00:00Z,0.00961761582193177,4,25
E4,2018-11-22T06:00:00Z,2018-11-23T02:00:00Z,0.839840817018443,40,25
E4,2018-11-22T06:00:00Z,2018-11-23T03:00:00Z,0.547978027053997,4,1
E4,2018-11-22T06:00:00Z,2018-11-23T03:00:00Z,0.907837620192763,40,1
E4,2018-11-22T06:00:00Z,2018-11-23T03:00:00Z,2.10780989386983e-05,4,25
E4,2018-11-22T06:00:00Z,2018-11-23T03:00:00Z,0.900392924398964,40,25
E4,2018-11-22T06:00:00Z,2018-11-23T04:00:00Z,0.548035547585359,4,1
E4,2018-11-22T06:00:00Z,2018-11-23T04:00:00Z,0.926778954142702,40,1
E4,2018-11-22T06:00:00Z,2018-11-23T04:00:00Z,0.00347960303955408,4,25
E4,2018-11-22T06:00:00Z,2018-11-23T04:00:00Z,0.917520233749637,40,25
E4,2018-11-22T06:00:00Z,2018-11-23T05:00:00Z,0.538527080592524,4,1
E4,2018-11-22T06:00:00Z,2018-11-23T05:00:00Z,0.943756630182986,40,1
E4,2018-11-22T06:00:00Z,2018-11-23T05:00:00Z,0.000743914503834708,4,25
E4,2018-11-22T06:00:00Z,2018-11-23T05:00:00Z,0.929609659212378,40,25
E4,2018-11-22T06:00:00Z,2018-11-23T06:00:00Z,0.416386083325595,4,1
E4,2018-11-22T06:00:00Z,2018-11-23T06:00:00Z,0.954248021416163,40,1
E4,2018-11-22T06:00:00Z,2018-11-23T06:00:00Z,0.00065391146688587,4,25
E4,2018-11-22T06:00:00Z,2018-11-23T06:00:00Z,0.940620199709201,40,25
E4,2018-11-22T06:00:00Z,2018-11-23T07:00:00Z,0.469285684064066,4,1
E4,2018-11-22T06:00:00Z,2018-11-23T07:00:00Z,0.962600794917476,40,1
E4,2018-11-22T06:00:00Z,2018-11-23T07:00:00Z,0.00293859436799948,4,25
E4,2018-11-22T06:00:00Z,2018-11-23T07:00:00Z,0.950445315952488,40,25
E4,2018-11-22T06:00:00Z,2018-11-23T08:00:00Z,0.494326212905121,4,1
E4,2018-11-22T06:00:00Z,2018-11-23T08:00:00Z,0.963779743773263,40,1
E4,2018-11-22T06:00:00Z,2018-11-23T08:00:00Z,0.00606971581717808,4,25
E4,2018-11-22T06:00:00Z,2018-11-23T08:00:00Z,0.962323507268795,40,25
E4,2018-11-22T06:00:00Z,2018-11-23T09:00:00Z,0.443500339103195,4,1
E4,2018-11-22T06:00:00Z,2018-11-23T09:00:00Z,0.965223055980729,40,1
E4,2018-11-22T06:00:00Z,2018-11-23T09:00:00Z,0.0232890976122452,4,25
E4,2018-11-22T06:00:00Z,2018-11-23T09:00:00Z,0.95895914285136,40,25
E4,2018-11-22T06:00:00Z,2018-11-23T10:00:00Z,0.462367681795195,4,1
E4,2018-11-22T06:00:00Z,2018-11-23T10:00:00Z,0.972003752252314,40,1
E4,2018-11-22T06:00:00Z,2018-11-23T10:00:00Z,0.0552607030849071,4,25
E4,2018-11-22T06:00:00Z,2018-11-23T10:00:00Z,0.964129203749075,40,25
E4,2018-11-22T06:00:00Z,2018-11-23T11:00:00Z,0.46946887056477,4,1
E4,2018-11-22T06:00:00Z,2018-11-23T11:00:00Z,0.970002739173112,40,1
E4,2018-11-22T06:00:00Z,2018-11-23T11:00:00Z,0.125488217925125,4,25
E4,2018-11-22T06:00:00Z,2018-11-23T11:00:00Z,0.97229631807445,40,25
E4,2018-11-22T06:00:00Z,2018-11-23T12:00:00Z,0.569871350990307,4,1
E4,2018-11-22T06:00:00Z,2018-11-23T12:00:00Z,0.977847312519006,40,1
E4,2018-11-22T06:00:00Z,2018-11-23T12:00:00Z,0.3300384717937,4,25
E4,2018-11-22T06:00:00Z,2018-11-23T12:00:00Z,0.954292160643865,40,25
E5,2018-11-22T06:00:00Z,2018-11-22T07:00:00Z,0.313846832502236,4,1
E5,2018-11-22T06:00:00Z,2018-11-22T07:00:00Z,0.837466847892028,40,1
E5,2018-11-22T06:00:00Z,2018-11-22T07:00:00Z,0,4,25
E5,2018-11-22T06:00:00Z,2018-11-22T07:00:00Z,0.467356534657095,40,25
E5,2018-11-22T06:00:00Z,2018-11-22T08:00:00Z,0.269055954369827,4,1
E5,2018-11-22T06:00:00Z,2018-11-22T08:00:00Z,0.911993192472148,40,1
E5,2018-11-22T06:00:00Z,2018-11-22T08:00:00Z,0.0109128518403958,4,25
E5,2018-11-22T06:00:00Z,2018-11-22T08:00:00Z,0.586001009877144,40,25
E5,2018-11-22T06:00:00Z,2018-11-22T09:00:00Z,0.295841510481276,4,1
E5,2018-11-22T06:00:00Z,2018-11-22T09:00:00Z,0.894885085209983,40,1
E5,2018-11-22T06:00:00Z,2018-11-22T09:00:00Z,0.126493920650044,4,25
E5,2018-11-22T06:00:00Z,2018-11-22T09:00:00Z,0.302122219563766,40,25
E5,2018-11-22T06:00:00Z,2018-11-22T10:00:00Z,0.377277466339768,4,1
E5,2018-11-22T06:00:00Z,2018-11-22T10:00:00Z,0.896554193318634,40,1
E5,2018-11-22T06:00:00Z,2018-11-22T10:00:00Z,0.0483213743256691,4,25
E5,2018-11-22T06:00:00Z,2018-11-22T10:00:00Z,0.20879729973932,40,25
E5,2018-11-22T06:00:00Z,2018-11-22T11:00:00Z,0.413012667375324,4,1
E5,2018-11-22T06:00:00Z,2018-11-22T11:00:00Z,0.878652652599759,40,1
E5,2018-11-22T06:00:00Z,2018-11-22T11:00:00Z,0.0113287608411907,4,25
E5,2018-11-22T06:00:00Z,2018-11-22T11:00:00Z,0.156086032373436,40,25
E5,2018-11-22T06:00:00Z,2018-11-22T12:00:00Z,0.458438941295653,4,1
E5,2018-11-22T06:00:00Z,2018-11-22T12:00:00Z,0.886839977251519,40,1
E5,2018-11-22T06:00:00Z,2018-11-22T12:00:00Z,0.00555143451939411,4,25
E5,2018-11-22T06:00:00Z,2018-11-22T12:00:00Z,0.757243630802035,40,25
E5,2018-11-22T06:00:00Z,2018-11-22T13:00:00Z,0.561621566304358,4,1
E5,2018-11-22T06:00:00Z,2018-11-22T13:00:00Z,0.922534040020368,40,1
E5,2018-11-22T06:00:00Z,2018-11-22T13:00:00Z,0.111422812376618,4,25
E5,2018-11-22T06:00:00Z,2018-11-22T13:00:00Z,0.339141449672574,40,25
E5,2018-11-22T06:00:00Z,2018-11-22T14:00:00Z,0.615968647642255,4,1
E5,2018-11-22T06:00:00Z,2018-11-22T14:00:00Z,0.920846908431195,40,1
E5,2018-11-22T06:00:00Z,2018-11-22T14:00:00Z,0.0270316994292017,4,25
E5,2018-11-22T06:00:00Z,2018-11-22T14:00:00Z,0.0257653015821296,40,25
E5,2018-11-22T06:00:00Z,2018-11-22T15:00:00Z,0.632904421847199,4,1
E5,2018-11-22T06:00:00Z,2018-11-22T15:00:00Z,0.947772244445028,40,1
E5,2018-11-22T06:00:00Z,2018-11-22T15:00:00Z,0.736329856461135,4,25
E5,2018-11-22T06:00:00Z,2018-11-22T15:00:00Z,0.911203100950737,40,25
E5,2018-11-22T06:00:00Z,2018-11-22T16:00:00Z,0.629171219052362,4,1
E5,2018-11-22T06:00:00Z,2018-11-22T16:00:00Z,0.93432637041161,40,1
E5,2018-11-22T06:00:00Z,2018-11-22T16:00:00Z,0.200046812826714,4,25
E5,2018-11-22T06:00:00Z,2018-11-22T16:00:00Z,0.401726663990183,40,25
E5,2018-11-22T06:00:00Z,2018-11-22T17:00:00Z,0.643307819176787,4,1
E5,2018-11-22T06:00:00Z,2018-11-22T17:00:00Z,0.939807977299019,40,1
E5,2018-11-22T06:00:00Z,2018-11-22T17:00:00Z,0.0224787363304982,4,25
E5,2018-11-22T06:00:00Z,2018-11-22T17:00:00Z,0.45595198660754,40,25
E5,2018-11-22T06:00:00Z,2018-11-22T18:00:00Z,0.682993037792506,4,1
E5,2018-11-22T06:00:00Z,2018-11-22T18:00:00Z,0.975844519574677,40,1
E5,2018-11-22T06:00:00Z,2018-11-22T18:00:00Z,0.234874937646975,4,25
E5,2018-11-22T06:00:00Z,2018-11-22T18:00:00Z,0.736784875128444,40,25
E5,2018-11-22T06:00:00Z,2018-11-22T19:00:00Z,0.734881961800059,4,1
E5,2018-11-22T06:00:00Z,2018-11-22T19:00:00Z,0.975230258200921,40,1
E5,2018-11-22T06:00:00Z,2018-11-22T19:00:00Z,0.422255753854692,4,25
E5,2018-11-22T06:00:00Z,2018-11-22T19:00:00Z,0.800699963004085,40,25
E5,2018-11-22T06:00:00Z,2018-11-22T20:00:00Z,0.736084526166504,4,1
E5,2018-11-22T06:00:00Z,2018-11-22T20:00:00Z,0.955330892111194,40,1
E5,2018-11-22T06:00:00Z,2018-11-22T20:00:00Z,0.0506574929926835,4,25
E5,2018-11-22T06:00:00Z,2018-11-22T20:00:00Z,0.675929747993789,40,25
E5,2018-11-22T06:00:00Z,2018-11-22T21:00:00Z,0.685828402000839,4,1
E5,2018-11-22T06:00:00Z,2018-11-22T21:00:00Z,0.934728602206486,40,1
E5,2018-11-22T06:00:00Z,2018-11-22T21:00:00Z,0.180891713118187,4,25
E5,2018-11-22T06:00:00Z,2018-11-22T21:00:00Z,0.657756607439601,40,25
E5,2018-11-22T06:00:00Z,2018-11-22T22:00:00Z,0.633246405628123,4,1
E5,2018-11-22T06:00:00Z,2018-11-22T22:00:00Z,0.901094182314552,40,1
E5,2018-11-22T06:00:00Z,2018-11-22T22:00:00Z,0.239625430505693,4,25
E5,2018-11-22T06:00:00Z,2018-11-22T22:00:00Z,0.697399377739919,40,25
E5,2018-11-22T06:00:00Z,2018-11-22T23:00:00Z,0.589179433777549,4,1
E5,2018-11-22T06:00:00Z,2018-11-22T23:00:00Z,0.87034042417776,40,1
E5,2018-11-22T06:00:00Z,2018-11-22T23:00:00Z,0.00531801407164556,4,25
E5,2018-11-22T06:00:00Z,2018-11-22T23:00:00Z,0.88462119958604,40,25
E5,2018-11-22T06:00:00Z,2018-11-23T00:00:00Z,0.583414387299957,4,1
E5,2018-11-22T06:00:00Z,2018-11-23T00:00:00Z,0.883758775511318,40,1
