var,type,nivel.error,date,mean.y,sd.y
t,131,500,2018-11-22T03:00:00Z,-0.0363602775797968,0.919314276000732
t,131,350,2018-11-22T03:00:00Z,0.00383198261072173,0.61487549642667
t,133,200,2018-11-22T03:00:00Z,1.81439744922907,0.765214405850353
t,131,600,2018-11-22T03:00:00Z,-0.625634024558553,0.918307332072634
t,131,650,2018-11-22T03:00:00Z,-0.728835350485824,0.707765964640925
t,131,700,2018-11-22T03:00:00Z,-0.183628781318587,0.726282633134602
t,131,750,2018-11-22T03:00:00Z,0.21199012663904,0.591692607584366
t,131,950,2018-11-22T03:00:00Z,1.16016548108373,0.279034696696808
t,131,850,2018-11-22T03:00:00Z,0.406344985206316,0.450545831385995
t,131,1000,2018-11-22T03:00:00Z,1.27196363504339,0.415917770503281
t,131,800,2018-11-22T03:00:00Z,0.290463947248226,0.411894317780005
u,233,300,2018-11-22T03:00:00Z,0.392252389667666,0.970064253669839
u,233,250,2018-11-22T03:00:00Z,0.281009992023532,1.16187310386681
u,231,250,2018-11-22T03:00:00Z,-0.96848124979303,0.812390102096988
u,231,300,2018-11-22T03:00:00Z,-1.39536725534396,0.557427229232806
u,231,400,2018-11-22T03:00:00Z,-0.129685282039581,0.443652648532187
u,231,450,2018-11-22T03:00:00Z,0.538347633968847,0.556109973690519
u,231,550,2018-11-22T03:00:00Z,-0.616071049672681,0.369819785520601
u,231,500,2018-11-22T03:00:00Z,-0.013658607828845,0.421054500328947
u,231,350,2018-11-22T03:00:00Z,-0.983541876681287,0.565186801823176
u,233,200,2018-11-22T03:00:00Z,0.0817982173223246,0.657215960829337
u,231,600,2018-11-22T03:00:00Z,-0.729416182076344,0.469820660382299
u,231,650,2018-11-22T03:00:00Z,-0.0500462112567811,0.242703416023753
u,231,700,2018-11-22T03:00:00Z,0.713165376308857,0.367789847782445
u,231,750,2018-11-22T03:00:00Z,0.867517951330453,0.65247733288425
u,231,950,2018-11-22T03:00:00Z,-0.381876139425731,0.437258172322516
u,231,850,2018-11-22T03:00:00Z,0.490809680864329,0.153974409162477
u,231,1000,2018-11-22T03:00:00Z,-1.09321592644327,0.171098310353791
u,231,800,2018-11-22T03:00:00Z,0.441653838428583,0.123168150814287
v,233,300,2018-11-22T03:00:00Z,2.02126210170591,0.45701610012141
v,233,250,2018-11-22T03:00:00Z,0.448110118282705,1.04172461697907
v,231,250,2018-11-22T03:00:00Z,-0.673704009991835,0.866671323916332
v,231,300,2018-11-22T03:00:00Z,0.765348209227629,0.696924619132215
v,231,400,2018-11-22T03:00:00Z,-0.363309333692605,0.65367810749871
v,231,450,2018-11-22T03:00:00Z,-0.288262507400482,0.427148172417671
v,231,550,2018-11-22T03:00:00Z,-0.252148989205692,0.494541558813364
v,231,500,2018-11-22T03:00:00Z,0.0374190664055979,0.504887222718106
v,231,350,2018-11-22T03:00:00Z,0.509839996228247,0.639464255419157
v,233,200,2018-11-22T03:00:00Z,-0.140893454565491,0.83827399544621
v,231,600,2018-11-22T03:00:00Z,0.0177969914293847,0.467671502056516
v,231,650,2018-11-22T03:00:00Z,0.29633219655547,0.409110977326595
v,231,700,2018-11-22T03:00:00Z,-0.175947515787254,0.431801570191721
v,231,750,2018-11-22T03:00:00Z,-0.83569642819047,0.449510603253715
v,231,950,2018-11-22T03:00:00Z,-1.16770574883704,0.455643996340247
v,231,850,2018-11-22T03:00:00Z,-1.114734157366,0.37241950729681
v,231,1000,2018-11-22T03:00:00Z,-1.49297463304611,0.298024484712735
v,231,800,2018-11-22T03:00:00Z,-0.314570975627696,0.271289616588759
t,133,300,2018-11-22T04:00:00Z,0.00920555793090625,0
t,133,250,2018-11-22T04:00:00Z,-1.4968175826185,0
t,133,200,2018-11-22T04:00:00Z,0.479167502046811,1.18595192833096
t,133,450,2018-11-22T04:00:00Z,0.351358573294164,0
t,131,250,2018-11-22T04:00:00Z,0.870803851847491,0.428126016425443
t,131,950,2018-11-22T04:00:00Z,0.732306266877269,0.534735967926166
t,131,900,2018-11-22T04:00:00Z,0.869220908014619,0.541997131899905
t,131,850,2018-11-22T04:00:00Z,0.796226797214892,0.513464752210536
t,131,800,2018-11-22T04:00:00Z,0.0469673301542924,0.617273943053283
t,131,750,2018-11-22T04:00:00Z,-0.116888346730994,0.767415203309536
t,131,700,2018-11-22T04:00:00Z,0.366394168287673,0.636095439368028
t,131,650,2018-11-22T04:00:00Z,0.272291988120003,0.805979030036393
t,131,400,2018-11-22T04:00:00Z,-1.5760641234613,1.6805879125157
u,233,300,2018-11-22T04:00:00Z,0.696032721167046,0.328672458116274
u,233,250,2018-11-22T04:00:00Z,0.0524097611652276,0.336749118056419
u,233,200,2018-11-22T04:00:00Z,0.78284346349587,0.685468461057998
u,233,450,2018-11-22T04:00:00Z,-0.733601162811671,0.266358405109051
u,231,250,2018-11-22T04:00:00Z,-0.208690459484974,1.08049924465524
u,231,950,2018-11-22T04:00:00Z,-0.971593319297912,0.216514044608966
u,231,900,2018-11-22T04:00:00Z,-0.35438467972533,0.240929268586003
u,231,850,2018-11-22T04:00:00Z,-0.0755777843567482,0.206367186975021
u,231,800,2018-11-22T04:00:00Z,-0.372872553556088,0.449857508139632
u,231,750,2018-11-22T04:00:00Z,-0.200485471375254,0.193695160073239
u,231,700,2018-11-22T04:00:00Z,-0.411219407735111,0.273462533294201
u,231,650,2018-11-22T04:00:00Z,-0.915474191647708,0.248490744541443
u,231,400,2018-11-22T04:00:00Z,1.07166132776678,0.43816019255043
v,233,300,2018-11-22T04:00:00Z,1.30681380428016,0.392930843347123
v,233,250,2018-11-22T04:00:00Z,2.28786093996693,0.477523254760304
v,233,200,2018-11-22T04:00:00Z,0.153135522792817,0.836305823346866
v,233,450,2018-11-22T04:00:00Z,1.77167924205332,0.318247534233476
v,231,250,2018-11-22T04:00:00Z,-1.62906004300536,1.06935349639156
v,231,950,2018-11-22T04:00:00Z,-0.0832529811732421,0.328707427097715
v,231,900,2018-11-22T04:00:00Z,0.220973052896034,0.430401536515802
v,231,850,2018-11-22T04:00:00Z,-0.561483926272743,0.337470788147854
v,231,800,2018-11-22T04:00:00Z,-0.669956213389448,0.336158253380879
v,231,750,2018-11-22T04:00:00Z,-0.601035524416429,0.314799471096168
v,231,700,2018-11-22T04:00:00Z,0.537343958303242,0.517773126137828
v,231,650,2018-11-22T04:00:00Z,1.26977746762219,0.401807887341683
v,231,400,2018-11-22T04:00:00Z,1.36546468266009,0.42119993131713
t,133,250,2018-11-22T05:00:00Z,-1.08202991540129,0
t,133,800,2018-11-22T05:00:00Z,-1.6729975346283,0.122114805920891
u,233,250,2018-11-22T05:00:00Z,-0.506883840223632,0.431656305816316
u,233,800,2018-11-22T05:00:00Z,-0.468025024320282,0.0548146628566718
v,233,250,2018-11-22T05:00:00Z,0.194616382405997,0.343831568008848
v,233,800,2018-11-22T05:00:00Z,2.34715266604265,0.312344502883866
t,133,400,2018-11-22T07:00:00Z,0.590488573705177,0
t,133,200,2018-11-22T07:00:00Z,0.210579950135508,0.763880981178452
t,131,250,2018-11-22T07:00:00Z,-0.222493381955811,0.434386225479404
t,131,200,2018-11-22T07:00:00Z,-0.609748627948356,0.455154380322752
u,233,400,2018-11-22T07:00:00Z,1.75314059708425,0.147874497816614
u,233,200,2018-11-22T07:00:00Z,0.183879779272333,1.26846783791697
u,231,250,2018-11-22T07:00:00Z,-0.148773591695869,0.825816201883322
u,231,200,2018-11-22T07:00:00Z,-0.431785453570233,0.603701690527356
v,233,400,2018-11-22T07:00:00Z,0.675003798947404,0.192462520560774
v,233,200,2018-11-22T07:00:00Z,0.254948966902159,1.58182495448612
v,231,250,2018-11-22T07:00:00Z,-0.559696980488431,0.574900871312276
v,231,200,2018-11-22T07:00:00Z,-0.180249730346595,0.673043456856668
t,133,200,2018-11-22T08:00:00Z,-0.489415822735062,1.09158769900595
t,131,200,2018-11-22T08:00:00Z,-0.474022778200557,0.518099314622108
t,131,250,2018-11-22T08:00:00Z,-2.15293579277302,1.00622697891964
t,131,300,2018-11-22T08:00:00Z,-1.238128633952,1.14807906031171
t,131,350,2018-11-22T08:00:00Z,-0.474723149473531,0.785352327555875
t,131,400,2018-11-22T08:00:00Z,-0.832257307648875,0.959543051372359
t,131,500,2018-11-22T08:00:00Z,0.00751142517127676,0.970235663881041
t,131,550,2018-11-22T08:00:00Z,0.13731885468068,0.707405421739507
t,131,600,2018-11-22T08:00:00Z,0.480253019509198,0.874062403246685
t,131,650,2018-11-22T08:00:00Z,0.305342211621951,0.9229069880439
t,131,700,2018-11-22T08:00:00Z,0.362883229685235,0.840442593233499
t,131,800,2018-11-22T08:00:00Z,0.927836400857728,0.818157163610022
t,131,900,2018-11-22T08:00:00Z,0.575991843675134,0.554988141155258
t,131,950,2018-11-22T08:00:00Z,0.729822031356084,1.10037527360399
t,133,450,2018-11-22T08:00:00Z,0.107885853575805,1.12018358125502
t,133,250,2018-11-22T08:00:00Z,-0.478703118402145,1.30463369296115
t,131,450,2018-11-22T08:00:00Z,-0.634738349682959,0.868144130248122
t,131,750,2018-11-22T08:00:00Z,0.434996541016038,0.690900265244099
t,133,750,2018-11-22T08:00:00Z,0.983137405449327,0.707960040003957
t,131,850,2018-11-22T08:00:00Z,1.11331794536314,0.649599933970828
t,131,1000,2018-11-22T08:00:00Z,-0.0623754868927524,0.479375794477116
u,233,200,2018-11-22T08:00:00Z,-0.401412095943094,0.570844047394546
u,231,200,2018-11-22T08:00:00Z,-0.436114691944628,0.669818178515842
u,231,250,2018-11-22T08:00:00Z,0.104548359731706,0.598841701342925
u,231,300,2018-11-22T08:00:00Z,-0.552473091890278,0.88558902391365
u,231,350,2018-11-22T08:00:00Z,-0.382222705387969,0.546217516724428
u,231,400,2018-11-22T08:00:00Z,-0.544034306662694,0.621346770362753
u,231,500,2018-11-22T08:00:00Z,-0.594619895587264,0.660579231062287
u,231,550,2018-11-22T08:00:00Z,-0.250772524326351,0.598175128604927
u,231,600,2018-11-22T08:00:00Z,-0.491426080992784,0.413454553495369
u,231,650,2018-11-22T08:00:00Z,-0.483705891451117,0.513674657156232
u,231,700,2018-11-22T08:00:00Z,-0.109510881397358,0.391863644275761
u,231,800,2018-11-22T08:00:00Z,0.808835086610523,0.515203430490072
u,231,900,2018-11-22T08:00:00Z,0.745923584406309,0.716819698527821
u,231,950,2018-11-22T08:00:00Z,0.584197357690282,0.583658646343878
u,233,450,2018-11-22T08:00:00Z,-1.31900156725922,0.187295339052706
u,231,450,2018-11-22T08:00:00Z,-1.1065618791174,0.223298904928025
u,231,750,2018-11-22T08:00:00Z,-0.232020948851184,0.196263628358013
u,233,750,2018-11-22T08:00:00Z,-0.336616957349099,0.101093543092885
u,231,850,2018-11-22T08:00:00Z,1.04172992170938,0.492837929491835
u,231,1000,2018-11-22T08:00:00Z,-0.413765725770018,0.485733936442399
v,233,200,2018-11-22T08:00:00Z,0.287226325231182,1.07365227545166
v,231,200,2018-11-22T08:00:00Z,0.994209307536874,1.29761526164019
v,231,250,2018-11-22T08:00:00Z,-0.141694610050936,0.451778933464149
v,231,300,2018-11-22T08:00:00Z,0.208870101751411,0.693567844783202
v,231,350,2018-11-22T08:00:00Z,1.15594304405418,0.923755863271191
v,231,400,2018-11-22T08:00:00Z,0.626420441750704,0.872768067557589
v,231,500,2018-11-22T08:00:00Z,0.368807052660895,0.922417316386939
v,231,550,2018-11-22T08:00:00Z,-0.0809854825669522,0.845188410647741
v,231,600,2018-11-22T08:00:00Z,-0.163551591397059,0.448378101523617
v,231,650,2018-11-22T08:00:00Z,-0.439891208650473,0.281224799944412
v,231,700,2018-11-22T08:00:00Z,0.29211214352993,0.614461327993811
v,231,800,2018-11-22T08:00:00Z,0.0898758350610894,0.822354214227653
v,231,900,2018-11-22T08:00:00Z,-1.71682682559422,0.700817063734133
v,231,950,2018-11-22T08:00:00Z,-1.45281960591709,0.842283096789333
v,233,450,2018-11-22T08:00:00Z,-1.11591117889173,0.276914240417785
v,231,450,2018-11-22T08:00:00Z,-0.410832759111318,0.299196925521134
v,231,750,2018-11-22T08:00:00Z,0.19566014009526,0.400554347896195
v,233,750,2018-11-22T08:00:00Z,0.931348517685289,0.233278715231275
v,231,850,2018-11-22T08:00:00Z,0.216916808742776,0.481792596286287
v,231,1000,2018-11-22T08:00:00Z,-0.647383240110783,0.635587222184787
u,233,250,2018-11-22T08:00:00Z,-0.641672095757417,0.324269058034154
v,233,250,2018-11-22T08:00:00Z,-0.687042288085687,0.283042218800588
t,133,200,2018-11-22T09:00:00Z,-0.423076431887748,0.458522195720446
t,131,250,2018-11-22T09:00:00Z,-0.75683210059201,0.84706209661588
t,131,750,2018-11-22T09:00:00Z,0.293821852306363,0.988190857625347
t,131,450,2018-11-22T09:00:00Z,-0.292533720635825,0.587989650006663
t,131,200,2018-11-22T09:00:00Z,-0.185577073818898,0.88715941368485
t,131,950,2018-11-22T09:00:00Z,0.433791782218125,0.2703975354389
t,131,1000,2018-11-22T09:00:00Z,-0.46307061184681,0.296056372867181
t,131,900,2018-11-22T09:00:00Z,-0.175688447606046,0.531114943229091
t,131,850,2018-11-22T09:00:00Z,-0.920867695131593,0.460605032486864
t,131,800,2018-11-22T09:00:00Z,0.259262690499029,0.569382645018315
u,233,200,2018-11-22T09:00:00Z,-0.491685149711314,1.58971316642263
u,231,250,2018-11-22T09:00:00Z,0.364475859313339,1.09098534765764
u,231,750,2018-11-22T09:00:00Z,-0.713434701995217,0.240310951684557
u,231,450,2018-11-22T09:00:00Z,-0.997094231054032,0.269807234076156
u,231,200,2018-11-22T09:00:00Z,0.253811119759913,0.415048198393285
u,231,950,2018-11-22T09:00:00Z,0.480062680919083,0.424449424732607
u,231,1000,2018-11-22T09:00:00Z,-0.481473843605914,0.371107239422324
u,231,900,2018-11-22T09:00:00Z,0.370432336556441,0.3079828630513
u,231,850,2018-11-22T09:00:00Z,0.392312428030158,0.296891767346163
u,231,800,2018-11-22T09:00:00Z,0.0374546312459102,0.477192374446025
v,233,200,2018-11-22T09:00:00Z,1.31872307672812,1.45928466017701
v,231,250,2018-11-22T09:00:00Z,1.05270645724642,0.809451705127086
v,231,750,2018-11-22T09:00:00Z,-0.636033657212649,0.45530409688304
v,231,450,2018-11-22T09:00:00Z,-0.922425654895046,0.457449850917461
v,231,200,2018-11-22T09:00:00Z,0.94772406818749,0.494281740617904
v,231,950,2018-11-22T09:00:00Z,-2.3499415331886,0.567509178370184
v,231,1000,2018-11-22T09:00:00Z,-0.504023907672647,0.64199219448385
v,231,900,2018-11-22T09:00:00Z,-2.02469754681732,0.320304927755577
v,231,850,2018-11-22T09:00:00Z,-0.856710111827123,0.329745819633785
v,231,800,2018-11-22T09:00:00Z,0.488524557458986,0.32487246808167
t,133,200,2018-11-22T10:00:00Z,0.675604805534784,1.19230744858171
t,131,250,2018-11-22T10:00:00Z,0.33163193117234,1.0465187014477
t,133,350,2018-11-22T10:00:00Z,-0.376302024311188,0.879124690092679
t,131,900,2018-11-22T10:00:00Z,0.530525963581619,0.535457950425598
t,131,850,2018-11-22T10:00:00Z,-0.860069873011579,0.993001696234361
t,131,1000,2018-11-22T10:00:00Z,0.199825856797917,0.653030384953565
t,131,950,2018-11-22T10:00:00Z,0.922606715615165,0.491853428156503
u,233,200,2018-11-22T10:00:00Z,0.207819694635645,0.793233274109173
u,231,250,2018-11-22T10:00:00Z,0.230641100259361,0.83445390052418
u,233,250,2018-11-22T10:00:00Z,0.39901303078819,0.289815044782213
u,233,350,2018-11-22T10:00:00Z,-1.33462466890048,0.597099298448943
u,231,900,2018-11-22T10:00:00Z,0.303899243306201,0.371373045420323
u,231,850,2018-11-22T10:00:00Z,0.308373709322905,0.409469167108657
u,231,1000,2018-11-22T10:00:00Z,-0.959587352976455,0.324624091674736
u,231,950,2018-11-22T10:00:00Z,0.204523512699651,0.605719603982948
v,233,200,2018-11-22T10:00:00Z,0.058320293682877,0.929759289389273
v,231,250,2018-11-22T10:00:00Z,0.582011023256336,0.838011128737593
v,233,250,2018-11-22T10:00:00Z,1.35950377003507,0.384103807605626
v,233,350,2018-11-22T10:00:00Z,0.466168391736288,0.584055640425226
v,231,900,2018-11-22T10:00:00Z,-1.27225574153348,0.214951829864143
v,231,850,2018-11-22T10:00:00Z,0.305214647736571,0.345551105971197
v,231,1000,2018-11-22T10:00:00Z,0.126913914396965,0.400842510025549
v,231,950,2018-11-22T10:00:00Z,-2.08896894988889,0.497407647099989
t,133,200,2018-11-22T11:00:00Z,0.497969459221584,1.24235439993977
t,133,300,2018-11-22T11:00:00Z,-0.563983600932393,0
t,131,950,2018-11-22T11:00:00Z,0.0301861662844369,1.07753899900191
t,133,250,2018-11-22T11:00:00Z,1.01266396729449,0
t,131,250,2018-11-22T11:00:00Z,-0.5972804097982,0.986569393112078
t,131,300,2018-11-22T11:00:00Z,-0.230072527680448,0.819230366587662
t,131,350,2018-11-22T11:00:00Z,0.0641882265101913,0.766485907649621
t,131,400,2018-11-22T11:00:00Z,-0.525336730297891,0.811458232845012
t,131,450,2018-11-22T11:00:00Z,-0.258542615273255,0.850357501856328
t,131,500,2018-11-22T11:00:00Z,0.06218172789057,1.24249461373437
t,131,550,2018-11-22T11:00:00Z,-0.29205183358091,0.800932920484483
t,131,600,2018-11-22T11:00:00Z,0.200409057576751,0.818537627999192
t,131,650,2018-11-22T11:00:00Z,0.561404176443998,0.886445806379717
t,131,700,2018-11-22T11:00:00Z,0.807259579910618,0.894451102165517
t,131,750,2018-11-22T11:00:00Z,0.334293467840206,1.04784454035885
t,131,900,2018-11-22T11:00:00Z,0.379270463273461,0.701675568838496
t,131,1000,2018-11-22T11:00:00Z,0.738530524069252,0.270051113140642
u,233,200,2018-11-22T11:00:00Z,-0.189759571701396,1.0706350748834
u,233,300,2018-11-22T11:00:00Z,1.36018900289872,1.26921221006413
u,231,950,2018-11-22T11:00:00Z,0.244044133182329,0.741533934018143
u,233,250,2018-11-22T11:00:00Z,-0.00124301200613726,0.555292510261815
u,231,250,2018-11-22T11:00:00Z,-0.476682337294452,1.08171581730024
u,231,300,2018-11-22T11:00:00Z,-0.216068947623406,0.611831763157677
u,231,350,2018-11-22T11:00:00Z,-0.814375860025756,0.871873646631383
u,231,400,2018-11-22T11:00:00Z,-1.69946309327423,0.578865555345988
u,231,450,2018-11-22T11:00:00Z,-0.999209686265394,0.557069050319818
u,231,500,2018-11-22T11:00:00Z,-0.77103530918722,0.718822122609114
u,231,550,2018-11-22T11:00:00Z,-0.268599444348881,0.415315258832835
u,231,600,2018-11-22T11:00:00Z,0.0836162109604969,0.223193322919462
u,231,650,2018-11-22T11:00:00Z,0.0283912643658064,0.432666768248612
u,231,700,2018-11-22T11:00:00Z,0.0298663961080949,0.384106057067774
u,231,750,2018-11-22T11:00:00Z,0.151296259256938,0.957902867729651
u,231,900,2018-11-22T11:00:00Z,1.09677921131608,0.297358742283206
u,231,1000,2018-11-22T11:00:00Z,-1.07181465760446,0.192204214366442
v,233,200,2018-11-22T11:00:00Z,0.316703293322914,1.31210637972952
v,233,300,2018-11-22T11:00:00Z,-1.67193319197996,0.31759103759985
v,231,950,2018-11-22T11:00:00Z,-1.45164365807261,0.414258203745202
v,233,250,2018-11-22T11:00:00Z,0.756797545166003,1.03032274724728
v,231,250,2018-11-22T11:00:00Z,-0.0185487198694588,1.33434568510701
v,231,300,2018-11-22T11:00:00Z,0.789881784281854,0.500479751540134
v,231,350,2018-11-22T11:00:00Z,0.647217250712361,0.731664200796136
v,231,400,2018-11-22T11:00:00Z,0.735170459034691,0.793707512572176
v,231,450,2018-11-22T11:00:00Z,-0.858022308605392,0.575477144516759
v,231,500,2018-11-22T11:00:00Z,-1.04479915239937,0.441963902700244
v,231,550,2018-11-22T11:00:00Z,-0.658824744029169,0.384091868693825
v,231,600,2018-11-22T11:00:00Z,-0.265600098458719,0.219566233080917
v,231,650,2018-11-22T11:00:00Z,-0.277775571449936,0.348155890501417
v,231,700,2018-11-22T11:00:00Z,-0.525946643879395,0.359024170210129
v,231,750,2018-11-22T11:00:00Z,-0.0479505251720349,0.412170906866099
v,231,900,2018-11-22T11:00:00Z,-0.755971861238884,0.265569382435698
v,231,1000,2018-11-22T11:00:00Z,0.345518381596551,0.257426739372112
t,120,1000,2018-11-22T12:00:00Z,1.20913213314534,1.16899517197219
t,120,950,2018-11-22T12:00:00Z,0.391147245314597,1.24636067154234
t,120,900,2018-11-22T12:00:00Z,-0.149128044087029,2.68802798442185
t,120,850,2018-11-22T12:00:00Z,0.647235236023834,1.3505112383834
t,120,800,2018-11-22T12:00:00Z,0.629523693321698,1.09999337383478
t,120,750,2018-11-22T12:00:00Z,0.572361533843086,0.515195305258561
t,120,700,2018-11-22T12:00:00Z,0.492951871711806,0.74110922967234
t,120,650,2018-11-22T12:00:00Z,0.481583023841283,0.522857606286952
t,120,600,2018-11-22T12:00:00Z,0.373204518195473,1.10425255554095
t,120,550,2018-11-22T12:00:00Z,0.263896462040544,0.960578365972335
t,120,500,2018-11-22T12:00:00Z,0.245006909532511,0.870372487234509
t,120,450,2018-11-22T12:00:00Z,-0.0108241685063938,1.11038329000563
t,120,400,2018-11-22T12:00:00Z,-0.214382876690228,0.920478830429394
t,120,350,2018-11-22T12:00:00Z,-0.214244977852843,0.955717625650082
t,120,300,2018-11-22T12:00:00Z,0.0845881472156398,0.985807248830163
t,120,250,2018-11-22T12:00:00Z,-0.222748670573788,0.840860448219901
t,120,200,2018-11-22T12:00:00Z,-0.546597011981062,0.817422336660261
t,120,150,2018-11-22T12:00:00Z,-0.33207461029576,1.05306384246479
t,120,100,2018-11-22T12:00:00Z,-0.350831857418676,1.38742747839505
t,120,75,2018-11-22T12:00:00Z,-0.32793629167898,1.63257788579353
t,120,50,2018-11-22T12:00:00Z,-0.351645585522266,1.72875330716191
t,131,250,2018-11-22T12:00:00Z,-0.401786478482748,1.00477879407289
t,131,300,2018-11-22T12:00:00Z,0.319947998648723,0.619450278457291
t,131,350,2018-11-22T12:00:00Z,0.799553222296176,1.25010634431651
t,131,400,2018-11-22T12:00:00Z,0.245542532983785,0.799585195478787
t,131,450,2018-11-22T12:00:00Z,-0.0920645665064727,1.02963586533862
t,131,500,2018-11-22T12:00:00Z,-0.776688695327388,1.22665619669584
t,131,550,2018-11-22T12:00:00Z,-0.529239668874693,0
t,131,600,2018-11-22T12:00:00Z,-0.0660470253699544,0
t,131,650,2018-11-22T12:00:00Z,0.591032653996128,0
t,133,300,2018-11-22T12:00:00Z,0.879199401994676,0
t,131,800,2018-11-22T12:00:00Z,-0.201656578175442,0.45689988143208
t,131,850,2018-11-22T12:00:00Z,-1.66830309938874,0.967920505216563
t,131,900,2018-11-22T12:00:00Z,-2.07541663423034,0.625934139607853
t,131,950,2018-11-22T12:00:00Z,-1.84476309805758,0.151905433821251
t,131,1000,2018-11-22T12:00:00Z,-1.20297350665531,0.839305787487536
t,131,750,2018-11-22T12:00:00Z,0.806164050806373,0
t,131,700,2018-11-22T12:00:00Z,-0.424135157917944,0
t,133,250,2018-11-22T12:00:00Z,0.172896229906692,1.0019755102322
u,220,1000,2018-11-22T12:00:00Z,-0.79040939074296,0.511894701015249
u,220,950,2018-11-22T12:00:00Z,-0.499618098422601,0.640399137976669
u,220,900,2018-11-22T12:00:00Z,-0.543041619243545,0.58937369341936
u,220,850,2018-11-22T12:00:00Z,-0.403415856355965,0.526198638665398
u,220,800,2018-11-22T12:00:00Z,-0.213211131991442,0.615212008555321
u,220,750,2018-11-22T12:00:00Z,-0.377946783541787,0.620955742370364
u,220,700,2018-11-22T12:00:00Z,-0.621497393369187,0.678781532565739
u,220,650,2018-11-22T12:00:00Z,-0.721142941592884,0.651355251132539
u,220,600,2018-11-22T12:00:00Z,-0.517520713098671,0.710898322884064
u,220,550,2018-11-22T12:00:00Z,-0.134587638697908,1.01157829264864
u,220,500,2018-11-22T12:00:00Z,-0.118482735987134,0.839708116644358
u,220,450,2018-11-22T12:00:00Z,-0.152767124442639,0.784431556752434
u,220,400,2018-11-22T12:00:00Z,0.0278347472387501,0.839521464445532
u,220,350,2018-11-22T12:00:00Z,0.314821419015523,0.699466539643373
u,220,300,2018-11-22T12:00:00Z,0.363539745435043,1.27187620445581
u,220,250,2018-11-22T12:00:00Z,0.677072203182974,1.10198618415168
u,220,200,2018-11-22T12:00:00Z,0.934367655920333,1.00090468975584
u,220,150,2018-11-22T12:00:00Z,0.920092706838358,0.958529487087505
u,220,100,2018-11-22T12:00:00Z,0.252232809558392,0.891037735336786
u,220,75,2018-11-22T12:00:00Z,-0.507098122982566,0.844816183481674
u,220,50,2018-11-22T12:00:00Z,-0.939996932609051,0.921639227822557
u,231,250,2018-11-22T12:00:00Z,0.249421433146609,1.28130007732182
u,231,300,2018-11-22T12:00:00Z,-0.0125725340155954,0.569769856193982
u,231,350,2018-11-22T12:00:00Z,0.62426436465397,1.01928014828263
u,231,400,2018-11-22T12:00:00Z,0.187674830887434,1.6779081205694
u,231,450,2018-11-22T12:00:00Z,-0.172147663412617,1.37999972918281
u,231,500,2018-11-22T12:00:00Z,0.69481782270241,0.765351173375928
u,231,550,2018-11-22T12:00:00Z,0.0957388051906078,0.641850401342803
u,231,600,2018-11-22T12:00:00Z,-0.988950613987807,0.671024654325602
u,231,650,2018-11-22T12:00:00Z,-0.975422195933992,0.732052642395435
u,233,300,2018-11-22T12:00:00Z,0.446280826104853,0.789371786829891
u,231,800,2018-11-22T12:00:00Z,-0.313768433149733,0.510968015815001
u,231,850,2018-11-22T12:00:00Z,-0.863439392619797,0.341508660342953
u,231,900,2018-11-22T12:00:00Z,-0.697405939895039,0.56511031436459
u,231,950,2018-11-22T12:00:00Z,-0.684249801259428,0.375490956264078
u,231,1000,2018-11-22T12:00:00Z,-0.714756976745635,0.365688735505164
u,231,750,2018-11-22T12:00:00Z,0.339251651310647,0.491328650244005
u,231,700,2018-11-22T12:00:00Z,1.05358489682988,0.640488314136845
u,233,350,2018-11-22T12:00:00Z,1.062158255398,0.392201574814101
u,233,250,2018-11-22T12:00:00Z,1.1307017077886,0.352748184363306
v,220,1000,2018-11-22T12:00:00Z,-0.356387836594595,0.850731703090434
v,220,950,2018-11-22T12:00:00Z,-0.547769313452512,1.36122419507383
v,220,900,2018-11-22T12:00:00Z,-0.0949527704586622,1.73519145451521
v,220,850,2018-11-22T12:00:00Z,-0.1436732727043,1.5132762881132
v,220,800,2018-11-22T12:00:00Z,0.240679373040761,1.14285582478608
v,220,750,2018-11-22T12:00:00Z,-0.498975324722493,0.979235386691621
v,220,700,2018-11-22T12:00:00Z,-0.216337889767974,0.977352272618911
v,220,650,2018-11-22T12:00:00Z,-0.453744708897123,0.552340908057287
v,220,600,2018-11-22T12:00:00Z,-0.506553786444651,0.803831733072433
v,220,550,2018-11-22T12:00:00Z,-0.138443322990535,0.900045635730182
v,220,500,2018-11-22T12:00:00Z,-0.388526583921473,0.929370517701119
v,220,450,2018-11-22T12:00:00Z,-0.0992569940050108,0.643326581765052
v,220,400,2018-11-22T12:00:00Z,-0.270699482865648,0.834339212602605
v,220,350,2018-11-22T12:00:00Z,-0.192957643610999,0.742428560204531
v,220,300,2018-11-22T12:00:00Z,0.433059363332355,0.85002098087852
v,220,250,2018-11-22T12:00:00Z,0.446749154001456,1.17296991345106
v,220,200,2018-11-22T12:00:00Z,0.626141110011793,1.51900259110127
v,220,150,2018-11-22T12:00:00Z,0.366413262924243,1.26776314096763
v,220,100,2018-11-22T12:00:00Z,0.469527143927298,0.813079086148319
v,220,75,2018-11-22T12:00:00Z,0.305579599077459,0.85378040557563
v,220,50,2018-11-22T12:00:00Z,-0.569681916137422,0.893596313815919
v,231,250,2018-11-22T12:00:00Z,-0.368409773305013,1.20808824772012
v,231,300,2018-11-22T12:00:00Z,-0.345202663979658,1.00675099555625
