var,type,stationID,mean.y,sd.y
v,290,0212592A,0.163456873460156,0.522982630221219
v,290,0212606A,0.506137909823314,0.452295613263554
v,290,0212607A,0.514540003113797,0.444161583783842
v,290,0212608A,0.393472083283859,0.459064685959525
v,290,0212609A,0.221842618617091,0.470321168943678
v,290,0212623A,0.33609147489425,0.437133962679582
v,290,0212624A,0.395971536827884,0.421392870387499
v,290,0212625A,0.329257365804662,0.431445806571652
v,290,0212626A,0.175655142174661,0.466198585146269
v,290,0212627A,0.376104285888433,0.417912316073571
v,290,0212641A,0.0900478210975217,0.46893389133503
v,290,0212642A,0.0271907737870843,0.471792862203231
v,290,0212643A,0.0336339494709483,0.465175485830411
v,290,0212644A,0.237920952536338,0.439302444843728
v,290,0212659A,0.0778333104257323,0.446063065750188
v,290,0212645A,0.324101067961767,0.390122076098393
v,290,0212660A,-0.0876882304382023,0.418569701031846
v,290,0212661A,0.0130233504269358,0.387481119985389
v,290,0212662A,0.223006076395835,0.355058168680789
v,290,0212663A,0.352020678174018,0.351027202505439
v,290,0212664A,0.344471586929761,0.337772040401096
v,290,0212679A,0.105906507092339,0.340424981704462
v,290,0212680A,0.176516481658767,0.331501097576185
v,290,0212681A,0.338938324330598,0.328801300029
v,290,0212682A,0.408587815532375,0.316595968486369
v,290,0212683A,0.341350409226087,0.308456997063102
v,290,0212698A,0.00719527901460319,0.306178315964955
v,290,0212699A,0.0868067247372127,0.284018349638108
v,290,0212700A,0.260381979407251,0.272471298510369
v,290,0212701A,0.328668762595533,0.272209162337004
v,290,0212702A,0.317627454388547,0.262705481050972
v,290,0212703A,0.507622043630632,0.25476560849905
v,290,0212718A,-0.25592296183923,0.259389215509397
v,290,0212719A,-0.198416940043246,0.248772284862299
v,290,0212720A,-0.00641433520468649,0.238995088799308
v,290,0212721A,0.202356892388709,0.242491683814048
v,290,0212722A,0.314795408165012,0.217158903477502
v,290,0212723A,0.426950163924336,0.218887706069164
v,290,0212739A,-0.291546533251463,0.232604208192042
v,290,0212740A,-0.08466224063443,0.220777405022907
v,290,0212741A,0.090888743999002,0.190183153217644
v,290,0212742A,0.300553572215204,0.193639653319268
v,290,0212743A,0.339330346423888,0.16840285580039
v,290,0212759A,-0.201813693616011,0.200312194721336
v,290,0212760A,-0.0426368196744098,0.174535603324199
v,290,0212761A,0.0982223441372825,0.179951643272329
v,290,0212762A,0.177630322255555,0.150954436271003
v,290,0212763A,0.135021809214547,0.155252262689452
v,290,0212779A,-0.0955778788730973,0.190810695590353
v,290,0212780A,0.125559958756148,0.150346251323719
v,290,0212781A,0.199375570972119,0.125973938031201
v,290,0212782A,0.149216342868093,0.135924009588057
v,290,0212783A,-0.0303612954722089,0.16285463227945
v,290,0212784A,-0.119374863139949,0.194498127272338
v,290,0212800A,0.108570076584471,0.12526784079853
v,290,0212801A,0.243175667449214,0.116231508343169
v,290,0212802A,0.225522266261381,0.107606418335249
v,290,0212803A,0.126469668796231,0.125069623122391
v,290,0212804A,0.019477075295508,0.138851481245812
v,290,0212805A,-0.111615490646614,0.213910993374414
v,290,0212822A,0.274068849995851,0.0888508722557662
v,290,0212823A,0.211888661020527,0.10012971593608
v,290,0213013A,-0.073364351206794,0.171945482700399
v,290,0212824A,0.109051754476494,0.124882710764651
v,290,0212825A,-0.0255685576008382,0.163246059540103
v,290,0212826A,-0.0734955181035015,0.20826031196549
v,290,0212843A,0.271434971061,0.138245181446813
v,290,0212844A,0.184984054769198,0.15205640111566
v,290,0212845A,0.0314572305407255,0.169601915295988
v,290,0212846A,-0.0919433768804292,0.204035500081609
v,290,0212847A,-0.115534422266555,0.181844180662549
v,290,0212864A,0.198235108149491,0.12654054152089
v,290,0212865A,0.0900848679912832,0.140205168528619
v,290,0212866A,-0.0231996444862682,0.188543725649494
v,290,0212867A,-0.0997207003424162,0.200135246865652
v,290,0212868A,-0.102545200612166,0.197020199597017
v,290,0212886A,0.0170048496073258,0.146066360570677
v,290,0212887A,-0.12166116090103,0.21800538809214
v,290,0212888A,-0.0936365528456569,0.201998096084971
v,290,0212889A,-0.089475821901899,0.216626156263944
v,290,0212907A,0.0638250402934958,0.182407050586596
v,290,0212908A,-0.0631700462952581,0.223055437189648
v,290,0212909A,-0.0681997245469219,0.215996539732103
v,290,0212910A,-0.0245510971961655,0.204305004956229
v,290,0212928A,0.139664850029829,0.182858899109879
v,290,0212929A,0.0793538896526962,0.210730507650338
v,290,0212930A,0.067456152702656,0.220799162409165
v,290,0212931A,0.0723388683085366,0.244864611138647
v,290,0212949A,0.188788447826502,0.202837432158537
v,290,0212950A,0.168659121475509,0.201325081687605
v,290,0212951A,0.143051774645106,0.228839255888989
v,290,0212952A,0.182844882853232,0.212008622612195
v,290,0212971A,0.219266739789174,0.207269235839411
v,290,0212972A,0.235060275776739,0.201670768678964
v,290,0212973A,0.302441947994187,0.1911161743455
v,290,0212992A,0.201260074938508,0.207454532220349
v,290,0212993A,0.286151817222064,0.209674792186822
v,290,0212994A,0.36631937752598,0.216689281426162
v,290,0213014A,0.411954986804811,0.259375996796485
v,290,0213015A,0.518179738972391,0.249563340567318
v,290,0213035A,0.494156727731851,0.271085392770944
v,290,0213036A,0.591062974943116,0.287969726888218
v,290,0213056A,0.557840976273729,0.324275981223503
v,290,0213057A,0.627716134566129,0.355027342311725
v,290,0213077A,0.634615950020791,0.389968361246655
v,290,0213078A,0.6931963217675,0.442460983112185
v,290,0213098A,0.760441064431989,0.470542164698109
v,290,0213099A,0.827630858831191,0.519699513478531
v,290,0213120A,0.914341802022729,0.567214461394572
v,290,0213141A,1.00223895653023,0.659440158808093
v,290,0213162A,1.06691616701139,0.745124669159044
v,233,ZEWSVXJA,-0.410299826070582,1.30154187982738
v,290,0212138A,-0.646538132884816,0.623456375208134
v,290,0212139A,-0.703625316212001,0.635456044511792
v,290,0212140A,-0.633693104427623,0.656902994513224
v,290,0212141A,-0.525558848842885,0.659042012359948
v,290,0212142A,-0.390619918031934,0.670406133388736
v,290,0212143A,-0.166935353177953,0.701548879473791
v,290,0212144A,-0.0211651732425458,0.719287442431753
v,290,0212145A,0.112679774632757,0.725397421315903
v,290,0212146A,0.253125922819669,0.750397596140298
v,290,0212159A,-0.276306829394757,0.567855937817581
v,290,0212160A,-0.36086398336045,0.567138129866703
v,290,0212161A,-0.205934691362006,0.591939016954119
v,290,0212162A,-0.0547410692785879,0.616600680395714
v,290,0212163A,0.126489039138216,0.626904960374283
v,290,0212164A,0.240093795077097,0.63674342507243
v,290,0212165A,0.339867504050797,0.634851771378838
v,290,0212166A,0.441540314728015,0.644484126022062
v,290,0212167A,0.628515768182738,0.677656997182999
v,290,0212181A,-0.0507971381873147,0.512972922084755
v,290,0212182A,-0.0989378668670112,0.500949336969678
v,290,0212183A,0.0528708249726943,0.482146417421068
v,290,0212184A,0.186694819403449,0.487559709758964
v,290,0212185A,0.317138657131946,0.491322814179229
v,290,0212186A,0.333406651932449,0.502632736144795
v,290,0212187A,0.469211717259835,0.526777111341109
v,290,0212188A,0.61954172275711,0.51858671935277
v,290,0212189A,0.827040864517118,0.506716948094949
v,290,0212204A,0.230024780235834,0.430112011389629
v,290,0212205A,0.171152462273552,0.357479687669638
v,290,0212206A,0.202020330057545,0.354819830190563
v,290,0212207A,0.279884282674767,0.399461266859197
v,290,0212208A,0.286707630208821,0.381567317596131
v,290,0212209A,0.287259534621755,0.384486229562462
v,290,0212210A,0.408447909744041,0.365954722550827
v,290,0212211A,0.569123943048781,0.414319633036468
v,290,0212212A,0.845434279538283,0.441648644548909
v,290,0212213A,1.16244060208018,0.489488098524519
v,290,0212227A,0.378462451523702,0.337030871785014
v,290,0212228A,0.23123472046476,0.317634881680431
v,290,0212229A,0.251874777502613,0.297023648653723
v,290,0212230A,0.330372463475489,0.305222781415281
v,290,0212231A,0.299348471981581,0.306278382442343
v,290,0212232A,0.342593375216884,0.297624872097032
v,290,0212233A,0.4787691684058,0.286486660752824
v,290,0212234A,0.722702639999522,0.340087692086373
v,290,0212235A,0.990567808853496,0.413413339757353
v,290,0212236A,1.01862450007363,0.38953476882931
v,290,0212251A,0.281567605345334,0.314355710699777
v,290,0212252A,0.303669498934587,0.330141461770366
v,290,0212253A,0.357043584475857,0.350333784841086
v,290,0212254A,0.360978209939712,0.367790044321645
v,290,0212255A,0.36871752672593,0.365113516769531
v,290,0212256A,0.524816850443757,0.379862238561969
v,290,0212257A,0.739098256685769,0.427634615187199
v,290,0212273A,0.438539787701673,0.453465182607134
v,290,0212081A,0.170256198796377,0.440257855399841
v,290,0212082A,0.390743264975378,0.458797774205511
v,290,0212099A,-0.706045690001703,0.410281494185482
v,290,0212100A,-0.595350421178737,0.448061315051391
v,290,0212101A,-0.381563621755128,0.44842399750218
v,290,0212102A,-0.115933736227859,0.479029581546669
v,290,0212103A,0.102050113002616,0.544309976332244
v,290,0212117A,-0.78538968816974,0.435235764144828
v,290,0212118A,-0.962009497681261,0.427425066501077
v,290,0212119A,-0.98054026104418,0.440530171574924
v,290,0212120A,-0.952756009050224,0.475840542870202
v,290,0212121A,-0.834055587051337,0.472039848102757
v,290,0212122A,-0.630469302178348,0.491664289770071
v,290,0212123A,-0.49236409076518,0.546384888293971
v,290,0212124A,-0.367420788712797,0.574242112702351
v,233,Q11ZMQJA,1.77754019152833,1.36531436169052
v,290,0212131A,0.156983519413657,0.40361740097207
v,290,0212132A,0.712048011805838,0.457800477778835
v,290,0212133A,1.18769374438405,0.557359739785934
v,290,0212134A,0.736090396775118,0.494591875443871
v,290,0212135A,-0.00556293426540388,0.46103497556478
v,290,0212136A,-0.564800612874123,0.45082100757074
v,290,0212147A,-0.868338545134734,0.40054536323075
v,290,0212148A,-0.705722336945927,0.416564602622209
v,290,0212149A,-0.570623394369101,0.400781127005614
v,290,0212150A,-0.229227434668845,0.399927510812807
v,290,0212151A,0.187943486688619,0.44165152570103
v,290,0212152A,0.845164049576889,0.512701007966711
v,290,0212153A,1.42140869203134,0.554280892522475
v,290,0212154A,1.16497312080385,0.551114345331692
v,290,0212155A,0.432108847158708,0.466323912646362
v,290,0212156A,-0.221570657529664,0.406988635053007
v,290,0212157A,-0.515112137382714,0.393065274393701
v,290,0212168A,-0.691862422958308,0.327691076557407
v,290,0212169A,-0.471860520666252,0.341885518764521
v,290,0212170A,-0.147513409846984,0.358237011743759
v,290,0212171A,0.345210149051145,0.388465323153899
v,290,0212172A,0.995386054617515,0.411612987140794
v,290,0212173A,1.45499371799551,0.409766707290685
v,290,0212174A,1.33515426772078,0.436362790272263
v,290,0212175A,0.778471811850155,0.405068454138053
v,290,0212176A,0.256224054201,0.375926618151893
v,290,0212177A,-0.0790532996089999,0.351375556988729
v,290,0212178A,-0.317124713539983,0.327323570024268
v,290,0212179A,-0.678998159033046,0.29569629671607
v,290,0212190A,-0.404552441236566,0.308683517629047
v,290,0212191A,-0.0672052212243531,0.327754821913603
v,290,0212192A,0.449865625330444,0.341410025926027
v,290,0212193A,1.01297288858415,0.337453379437645
v,290,0212194A,1.35874768540538,0.318439227219405
v,290,0212195A,1.31863897032498,0.370311357359098
v,290,0212196A,1.1061809697612,0.315857147170266
v,290,0212197A,0.657119594981765,0.33542671043375
v,290,0212198A,0.348287724287471,0.251819400412645
v,290,0212199A,0.13183219977513,0.261113631437852
v,290,0212200A,-0.241306572470922,0.261315015051764
v,290,0212214A,0.362130141450481,0.236125585749328
v,290,0212215A,0.754016017661616,0.250074552880832
v,290,0212216A,1.07879245164312,0.27784713376227
v,290,0212217A,1.27364686245021,0.313568899608672
v,290,0212218A,1.3718135311495,0.319693467129762
v,290,0212219A,1.3470142501587,0.236584089656622
v,290,0212220A,0.953291349030015,0.205515367765776
v,290,0212238A,0.697081826538743,0.211444347914133
v,290,0212239A,0.978748387337556,0.220828174446907
v,290,0212028A,1.99957127694842,0.279227896956405
v,290,0212029A,1.88787562532313,0.408412723579403
v,290,0212046A,1.52758934068508,0.368651750186693
v,290,0212047A,1.78605616908121,0.265934089595861
v,290,0212048A,1.72612891334798,0.448755787214657
v,290,0212049A,1.76363065542906,0.407060240236177
v,290,0212050A,1.44870488683014,0.352001602272955
v,290,0212051A,0.871861528548893,0.265153361687608
v,290,0212063A,0.21827840252918,0.175715637002047
v,290,0212064A,0.602322438734357,0.198584717103012
v,290,0212065A,0.980855874356331,0.24588976999786
v,290,0212066A,1.20126390444424,0.266742174872558
v,290,0212067A,1.37271292770171,0.275103118582241
v,290,0212068A,1.56277369950944,0.249806164273742
v,290,0212069A,1.5303739262739,0.257008538962409
v,290,0212070A,1.3363475655528,0.213725707090712
v,290,0212071A,0.981741704713532,0.173493609356798
v,290,0212072A,0.554292994078282,0.153693074590906
v,290,0212083A,-0.0240175472352045,0.121786356192742
v,290,0212084A,0.392748025201295,0.147097099886052
v,290,0212085A,0.784534378350358,0.160576781208936
v,290,0212086A,1.06069617082369,0.16901646807589
v,290,0212087A,1.20818040167547,0.129449582080265
v,290,0212088A,1.25931350903043,0.132108273758016
v,290,0212089A,1.2906855257958,0.13963821004631
v,290,0212090A,1.37687035833681,0.142972939328318
v,290,0212091A,1.45528635549322,0.130587148946773
v,290,0212092A,1.29380055049049,0.115923691442911
v,290,0212093A,0.949309898635496,0.146638427564694
v,290,0212104A,-0.360336229420131,0.107120021965742
v,290,0212105A,0.0409911730258709,0.10368924259785
v,290,0212106A,0.414191482142799,0.102018047415248
v,290,0212107A,0.623673118247609,0.125242316116073
v,290,0212108A,0.67013993258517,0.131888034038948
v,290,0212109A,0.631030891051711,0.123571105335562
v,290,0212110A,0.844724163436238,0.11580685646445
v,290,0212111A,1.26380206885847,0.121067676482954
v,290,0212112A,1.71347288311537,0.146853279761968
v,290,0212113A,1.78260997584103,0.161343125252662
v,290,0212114A,1.148397205951,0.140132973028668
v,290,0212115A,0.53373454362786,0.11943319589261
v,290,0212125A,-0.644022967439289,0.13571492660234
v,290,0212126A,-0.353562280439421,0.126491329712094
v,290,0212127A,-0.0657545208362165,0.122022681268979
v,290,0212128A,-0.00697834110095883,0.120408600687501
v,290,0212129A,0.0739206823464521,0.117034223677623
v,290,0212130A,0.311358686544344,0.104639567965187
v,290,0212201A,-0.540257189950141,0.153629905616792
v,290,0212221A,0.611655782832779,0.111165235957811
v,290,0212222A,0.382171133926932,0.108413367544946
v,290,0212223A,0.0710428423006949,0.118125664748516
v,290,0212224A,-0.563121172532864,0.147664263743208
v,290,0212240A,1.33500031755609,0.0898297299456424
v,290,0212241A,1.54266521233731,0.0995580577058974
v,290,0212242A,1.60774070504944,0.12312226706066
v,290,0212243A,1.43147318705097,0.105922118184106
v,290,0212244A,0.967940550658892,0.0909324761811507
v,290,0212245A,0.423140212229766,0.0985470991555326
v,290,0212246A,-0.1223042527163,0.130700798315401
v,290,0212247A,-0.726537983048428,0.147123277621232
v,290,0212259A,0.647770826723612,0.0851864712811987
v,290,0212260A,0.82482100137106,0.0825790176413345
v,290,0212261A,1.16993966988687,0.0849805274501034
v,290,0212262A,1.54234313103163,0.108710262279087
v,290,0212263A,1.71996057527921,0.0865582156712382
v,290,0212264A,1.82949504113744,0.12925768621888
v,290,0212265A,1.74311032902117,0.118293314819399
v,290,0212266A,1.0311827821277,0.069826570464719
v,290,0212267A,0.236016362673375,0.101068494963099
v,290,0212268A,-0.391965608459534,0.103717645826195
v,290,0212269A,-0.707947231510363,0.123571819874928
v,290,0212274A,1.38189244253615,0.12865293306869
v,290,0212289A,-0.0776345721445625,0.111495103118263
v,290,0212290A,-0.474812637273899,0.133234780844014
v,290,0212295A,-0.603768752192004,0.120854987652993
v,233,KA3EIERA,1.79601212709242,1.15649050400471
v,290,0212137A,-1.76631217746446,0.439723953878109
v,290,0212158A,-1.91002187279363,0.455381409614478
v,290,0212010A,-0.226127670806628,0.216418321827824
v,290,0212011A,-0.710630052726275,0.280559937155879
v,290,0212030A,-0.102283974949632,0.196790645464831
v,290,0212031A,-0.712258615120657,0.270091175877648
v,290,0212032A,-1.19010723146961,0.355724069748431
v,290,0212052A,-1.21157994814207,0.34703455073329
v,290,0212053A,-1.5283399101193,0.408596998749101
v,290,0212073A,-1.31216302044879,0.327874461948573
v,290,0212074A,-1.46774508101504,0.391398249133292
v,290,0212094A,-0.935708840984149,0.297301071810429
v,290,0212095A,-1.24988353135169,0.353275500879938
v,290,0212116A,-1.41607685304292,0.35816276428383
u,290,0212276A,-0.571621197163524,0.114136738703743
u,290,0212277A,-0.436366101531305,0.184007651581648
u,290,0212278A,-0.340144141950874,0.177336691757408
u,290,0212282A,-0.708525729475564,0.0821485579732804
u,290,0212283A,-0.552773613011045,0.110603780923593
u,290,0212284A,-0.420767974991757,0.146406199337556
v,290,0212276A,0.269481075765034,0.0742297596419979
v,290,0212277A,-0.215274695402974,0.109618392699904
v,290,0212278A,-0.40674172119756,0.121769164258173
v,290,0212282A,0.497516065223537,0.101075934558833
v,290,0212283A,0.0970856089988856,0.096809541185325
v,290,0212284A,-0.229882487412057,0.131715452588019
u,290,0212258A,-0.0116339824202484,0.23915949058315
v,290,0212258A,0.839609448043853,0.385631069711693
u,290,0212275A,-0.605436229113407,0.0989779232457297
v,290,0212275A,0.853057902878294,0.0834248766897279
u,290,0212237A,-0.519123960797133,0.181746801562241
v,290,0212237A,0.476109640955177,0.130119744935929
t,187,INT474,0.918564201337322,3.11693471786967
t,187,INT392,0.625681836511077,1.53571752508587
t,187,INT452,-0.520176779915259,2.16201080376932
t,187,INT453,-0.151250107357772,1.43811312094194
t,187,INT279,-1.15301995043839,1.71489399502703
t,133,BOFGUWJA,-0.693427875741806,1.89066908804775
t,181,INT408,0.393543166568774,0.746213276765679
t,181,INT502,0.0587606886742956,0.756772418478767
t,133,PP1EIERA,-2.63424796800686,1.41164473980822
t,187,INT240,-0.00430969631899484,1.40402806467491
u,290,0234716A,-0.478190799405659,0.657394167724888
u,290,0234717A,-0.372874612639624,0.593206943816211
u,290,0234742A,-0.179481495548332,0.617726770494187
u,290,0234767A,0.0109512730183634,0.647678584818284
u,290,0234768A,0.190905217085594,0.682551158079792
u,290,0234793A,0.229021517760197,0.589106533804238
u,290,0234794A,0.372221675407583,0.545265993635534
u,290,0234795A,0.463166405881517,0.413192356945302
u,290,0234821A,0.696487338913967,0.327102277244588
u,290,0234822A,0.532436354228325,0.20400440438416
u,290,0234823A,0.38856782639626,0.146318740315806
u,290,0234849A,0.79466323438392,0.103248459336053
u,290,0234850A,0.770333586279612,0.0637352304685906
u,290,0234851A,0.582536945359752,0.0661962448713541
u,290,0234852A,0.481251984731547,0.0707551796207928
u,290,0234879A,0.955923287426438,0.0554714630243999
u,290,0234880A,0.951458043954523,0.0523569163509581
u,290,0234881A,0.635880892529385,0.0511730270263816
u,290,0234882A,0.582913200225071,0.0589101289005678
u,290,0234909A,1.08740626681089,0.0518203581347868
u,290,0234910A,1.11091130330774,0.056962195028819
u,290,0234911A,0.907630044767798,0.0678463751253471
u,290,0234912A,0.58145646260417,0.0675468604806943
u,290,0234940A,0.852985057496962,0.0663409986915084
u,290,0234941A,0.692490870356509,0.0688766630393831
u,290,0234942A,0.691590577863297,0.0799595483528217
u,290,0234943A,0.684806090937476,0.0875971990635436
u,290,0234971A,0.584087375851311,0.0841785100911239
u,290,0234972A,0.626972492723468,0.0819911858222534
u,290,0234973A,0.655173614732821,0.0868344614880988
u,290,0234974A,0.720396084855183,0.0960356471701687
u,290,0234975A,0.851329994531517,0.0974912662181655
u,290,0235003A,0.566332062176921,0.0962127547494
u,290,0235004A,0.674102630620229,0.104773547229024
u,290,0235005A,0.703536305518645,0.11511524305218
u,290,0235006A,0.779608906985066,0.123291455649009
u,290,0235007A,0.925536450210387,0.124356011906635
u,290,0235036A,0.582158273410233,0.114912753630848
u,290,0235037A,0.62288003448852,0.11168227296503
u,290,0235038A,0.834307823264784,0.120953343598417
u,290,0235039A,0.973013815457974,0.12630460739881
u,290,0235040A,1.19047403540277,0.123507714117444
u,290,0235069A,0.651825202280631,0.108140920987726
u,290,0235070A,0.560530134941417,0.0951724348357442
u,290,0235071A,0.645308465147416,0.0900747893307415
u,290,0235072A,0.98406732255476,0.0926574372651038
u,290,0235073A,1.26215020091007,0.0941946615718609
u,290,0235074A,1.29001151852022,0.0926520927826592
u,290,0235104A,0.994055372397673,0.0884976271156129
u,290,0235105A,0.949454006845517,0.0851700246622298
u,290,0235106A,1.09527130942025,0.0792193513440242
u,290,0235107A,1.30717759811086,0.0776168242805162
u,290,0235108A,1.26548976149893,0.0802130521128022
u,290,0235138A,1.22348954758103,0.0816544443006691
u,290,0235139A,1.17473019974406,0.0793128778217138
u,290,0235140A,1.25160537146474,0.0730374210848094
u,290,0235141A,1.33734620826449,0.0642591561034587
u,290,0235142A,1.23047900037833,0.0622387400294758
u,290,0235143A,0.662104438283814,0.0651385037477458
u,290,0235173A,1.19250009819607,0.0717541646726432
u,290,0235174A,1.1363628283386,0.0740216229757117
u,290,0235175A,1.22350680382028,0.0658636517398752
u,290,0235176A,1.31082383649017,0.0549177322164971
u,290,0235177A,0.996537440700442,0.0513320987209936
u,290,0235178A,0.418619300503975,0.0579715069675134
u,290,0235209A,1.14367535158122,0.0646367288871718
u,290,0235210A,1.15858220590767,0.0613404060714396
u,290,0235211A,1.11070774505248,0.0538645786532301
u,290,0235212A,0.67113875235035,0.0483262827185084
u,290,0235213A,0.229752597918674,0.0409833722683335
u,290,0235214A,-0.0240809246406608,0.0405972859483465
u,290,0235245A,1.15186097457641,0.0469397446560454
u,290,0235246A,1.15979429289354,0.04581608101671
u,290,0235247A,0.91087747583178,0.0381199694360331
u,290,0235248A,0.462209596468511,0.0302643971195048
u,290,0235249A,0.338766948462473,0.0246563281018567
u,290,0235250A,0.0874819248861371,0.0241005950740738
u,290,0235282A,1.20071347542184,0.0250169294733684
u,290,0235283A,0.81639641673069,0.026687832535417
u,290,0235284A,0.36331698721755,0.0282743480111186
u,290,0235285A,0.304684736553643,0.0255402393060813
u,290,0235286A,0.123892005966849,0.0330637791308818
u,290,0235318A,1.10428586181336,0.0392425699972081
u,290,0235319A,0.789657293179887,0.0567851329563214
u,290,0235320A,0.403998262903391,0.065359562483251
u,290,0235321A,0.213036913847864,0.0580860008259468
u,290,0235322A,0.0392612032224762,0.0613499516976363
u,290,0235323A,-0.313272135956628,0.0778381683932459
u,290,0235356A,0.643612976234419,0.0652497589575211
u,290,0235357A,0.442105536939836,0.065969119231204
u,290,0235358A,0.193869206188314,0.0633685731322554
u,290,0235393A,0.416656742760855,0.0532877604745628
u,290,0235468A,-0.136522233430887,0.0512071709181549
u,290,0235469A,-0.227909762983234,0.0539230259354772
u,290,0235470A,-0.0447284089608421,0.0509392449609246
u,290,0235471A,-0.0298910382192893,0.052894279666447
u,290,0235472A,-0.0827514305206072,0.0558480363003716
u,290,0235506A,-0.463484535166082,0.0488607202421239
u,290,0235507A,-0.407312457848997,0.0399005519260537
u,290,0235508A,-0.351972692879709,0.0408576831109426
u,290,0235509A,-0.227751116926766,0.0356499874304729
u,290,0235510A,-0.100070889247539,0.0328147172050769
u,290,0235545A,-0.728616245596635,0.0414406418143524
u,290,0235546A,-0.603149208542502,0.0532700727263817
u,290,0235547A,-0.29589964996738,0.0541795125603502
u,290,0235548A,-0.109198772194624,0.0445534344855557
u,290,0235549A,0.218756514452479,0.0402914733769555
u,290,0235584A,-0.900736239970423,0.0469155131933798
u,290,0235585A,-0.653964309817933,0.0432203943423974
u,290,0235586A,-0.297197837721864,0.0329982841005216
u,290,0235587A,-0.0525966892657158,0.0297076322209277
u,290,0235588A,0.151125123080034,0.0448984901061778
u,290,0235623A,-0.973223574662479,0.0612348227773196
u,290,0235624A,-0.671302780651593,0.0564181543854479
u,290,0235625A,-0.307555994505684,0.0424700947774696
u,290,0235626A,-0.189736931462744,0.0393554844601444
u,290,0235627A,-0.0760667981176466,0.0613134901766529
u,290,0235628A,0.0117154888386324,0.11261369517758
u,290,0235359A,-0.0760554972655608,0.127526131148606
u,290,0235360A,-0.260513054202426,0.110179227440918
u,290,0235394A,-0.041490984000157,0.278868503413868
u,290,0235395A,-0.107590525627635,0.288212650428749
u,290,0235396A,-0.188750869278237,0.227363380507969
u,290,0235397A,-0.319001528977854,0.136573875747773
u,290,0235430A,-0.172289814983939,0.257144742329341
u,290,0235431A,-0.264960261524218,0.227651397094813
u,290,0235432A,-0.308575260660702,0.15797190660111
u,290,0235433A,-0.326210860362939,0.118740129419437
u,290,0235434A,-0.381685531672511,0.134474358767618
u,290,0000036A,-0.460834578313846,0.176336205698342
u,290,0000037A,-0.461029279847336,0.190543197436719
u,290,0000038A,-0.403794525216558,0.174980546713972
u,290,0000039A,-0.294600405698865,0.204165702685227
u,290,0000076A,-0.390513626580649,0.17606634304438
u,290,0000077A,-0.443778828315453,0.185866732680099
u,290,0000327A,-0.420923449453368,0.139477199166599
u,290,0000328A,-0.384021671675411,0.114209608856058
u,290,0000329A,-0.420178874760457,0.100849483150241
u,290,0000330A,-0.386533210388735,0.0685868422353825
u,290,0000369A,-0.408117090181529,0.0775896013458135
u,290,0000370A,-0.447685033122512,0.117717408844409
u,290,0000371A,-0.492414225668794,0.131900815636071
u,290,0000372A,-0.473215252432222,0.108560357560844
u,290,0000412A,-0.594996577901277,0.181560719583034
u,290,0000040A,0.144444875735912,0.208043227178494
u,290,0000078A,-0.321285476841213,0.0673825341295288
u,290,0000079A,-0.167607859138673,0.0754319306302845
u,290,0000080A,0.0856604565721112,0.103532432374395
u,290,0000117A,-0.325104184238874,0.0953079557233891
u,290,0000118A,-0.397457351774969,0.0749486805261016
u,290,0000119A,-0.234095141558361,0.0695683633618272
u,290,0000120A,-0.00377314675185136,0.0597001763790311
u,290,0000121A,0.188718774077114,0.045060396603934
u,290,0000158A,-0.350796146206281,0.0417686323594728
u,290,0000159A,-0.413313615055861,0.0593651381696842
u,290,0000160A,-0.305258870302585,0.0719664582763115
u,290,0000161A,0.067076423414497,0.0674287337539429
u,290,0000162A,0.154390209302499,0.063009724817867
u,290,0000200A,-0.249909683627031,0.0657165719285839
u,290,0000201A,-0.235357146342841,0.0736006504990649
u,290,0000202A,0.00764192801513938,0.0745127945349959
u,290,0000203A,0.130418715357338,0.0669466828755435
u,290,0000204A,-0.0320749860478205,0.0639563799368536
u,290,0000242A,-0.181489678302684,0.0630384690503105
u,290,0000243A,-0.170717511076464,0.0725771839861529
u,290,0000244A,-0.112704774839331,0.089433450876566
u,290,0000245A,-0.0988415173420002,0.105627778971166
u,290,0000246A,-0.118929544569897,0.111065262774323
u,290,0000284A,-0.0739845235358292,0.100006371828193
u,290,0000285A,-0.0583579972839491,0.103903130111463
u,290,0000286A,-0.172661186409035,0.118883026496198
u,290,0000287A,-0.150183783447326,0.13234489634184
u,290,0000288A,-0.117381124184874,0.136296267152877
u,290,0000413A,-0.424701871329737,0.120882299369431
u,290,0000414A,-0.264486998630455,0.112482256124994
u,290,0000454A,-0.536613500100646,0.0928802479902349
u,290,0000455A,-0.589563580571038,0.0781875002981033
u,290,0000456A,-0.409804863366511,0.0745855178297955
u,290,0000496A,-0.702333732295055,0.0643851850007251
u,290,0000497A,-0.752646352555509,0.0557035044898044
u,290,0000498A,-0.604589264916171,0.102714225307302
u,290,0000539A,-0.928111390369297,0.062442274730722
u,290,0000540A,-0.720027179072243,0.171563935406452
u,290,0000581A,-0.968109582572662,0.12859774199918
u,290,0000582A,-0.885064999642946,0.214051192673236
u,290,0000624A,-1.0661534058326,0.234431569303502
u,290,0000666A,-1.26240465684833,0.297103993394455
u,290,0000708A,-1.41798340312984,0.404071815820134
u,233,BOFGUWJA,0.434436670724987,1.31926657911527
u,281,INT408,0.955535745834003,0.419089834466343
u,281,INT502,0.0865597187911189,0.552516012828763
u,233,PP1EIERA,2.95914461526456,1.23172532880275
